"","X.1","X","author_name","author_url","language","place_id","profile_photo_url","rating","relative_time_description","text","time","cleaned_text","text_tag","nooffoodtags","tag_american","tag_mediterranean","tag_caribbean","tag_vegan","tag_fast.food","tag_breweries","tag_sum","tag_bars","tag_french","tag_soup","tag_bagels","tag_vietnamese","tag_italian","tag_steakhouses","tag_burgers","tag_hawaiian","tag_chicken.wings","tag_middle.eastern","tag_comfort.food","tag_food.trucks","tag_salad","tag_southern","tag_karaoke","tag_sandwiches","tag_soul.food","tag_greek","tag_cheesesteaks","tag_poke","tag_vegetarian","tag_gluten.free","tag_desserts","tag_breakfast.brunch","tag_diners","tag_mexican","tag_tex.mex","tag_delis","tag_hot.dogs","tag_chinese","tag_barbeque","tag_buffets","tag_thai","tag_noodles","tag_wraps","tag_asian.fusion","tag_cafes","tag_donuts","tag_pizza","tag_japanese","tag_indian","tag_korean","tag_local.flavor","tag_seafood","Latitude","Longitude","state","city","zipCode","address","name"
"916",916,916,"cory ullman","https://www.google.com/maps/contrib/101647796595362738077/reviews","en","ChIJa-qhmI7xMIgRPOsjIw4Sie4","https://lh6.googleusercontent.com/-ktD9r4SspgI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rewnYuKyGYaSO9pIdPNZxsywlSYNg/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",5,"7 months ago","great food! only had the breakfast food but i heard everything is good there. very friendly staff and great service. excellent pricing. great view of the lake. but there isn't outside seating. the tables aren't owned by the restaurant. also they need a new cappuccino machine. christmas is right around the corner so there ya go. 10/10 would go here again",1535310306,"great food onli breakfast food heard everyth good veri friend staff great servic excel price great view lake outsid seat tabl restaur also need new cappuccino machin christma right around corner ya go would go"," fastfood",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.491777,-81.771635,"OH","lakewood",NA,"1799","lake house restaurant"
"917",917,917,"jesse l","https://www.google.com/maps/contrib/110233302635666189476/reviews","en","ChIJmRfcgu7HyIARPKLR2O4OOUg","https://lh5.googleusercontent.com/-xlhbRo7a99Q/AAAAAAAAAAI/AAAAAAAAAMk/FPMcONdlASU/s128-c0x00000000-cc-rp-mo-ba6/photo.jpg",5,"3 weeks ago","very cool bar.  great food and service.   a lot of seating too.  you can sit at the bar and play some video poker or you can enjoy some great company in the dining area.  

they offer a pretty good menu",1552305539,"veri cool bar great food servic lot seat sit bar play video poker enjoy great compani dine area offer pretti good menu"," poke",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.056371,-115.269138,"NV","las vegas","89113","7260 S Cimarron Rd","born and raised® las vegas"
"918",918,918,"e.j. orthaus","https://www.google.com/maps/contrib/110047855055962414092/reviews","en","ChIJ2--7ubbHyIARDJvyU8d7wqg","https://lh4.googleusercontent.com/-AoCIZZTQ544/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rchK8FLlq4qH6cxSDghcJdjOOO7ww/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"2 months ago","baltimore born and bred this place is as authentic as it gets! every time i get home sick, i go here eat crab dip and then pull up weather bug and look at the current weather in baltimore and i'm no longer home sick anymore. the owners are from the fine state of maryland and they understand what east coast seafood and ambiance is all about. if you're visiting here from maryland and need to catch a ravens or terps game this is your spot.",1547794675,"baltimor born bred place authent get everi time get home sick go eat crab dip pull weather bug look current weather baltimor longer home sick anymor owner fine state maryland understand east coast seafood ambianc visit maryland need catch raven terp game spot"," seafood",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.070895,-115.2433305,"NV","las vegas","89118","6485 S Rainbow Blvd","crab corner maryland seafood house"
"919",919,919,"marge dombrowski marge","https://www.google.com/maps/contrib/112869904232083736805/reviews","en","ChIJfQY5YbHHyIARtC0PAaO5XZM","https://lh5.googleusercontent.com/-_a1czVouDcY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfuHB7Jk5IlDPvQEQ7JYmS6JBhOEw/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg",1,"a month ago","10:30 am out of donuts, the place looked in disarray. the guy behind the register wasn' friendly at all!! i'd rather goto starbucks and pay more for better service.",1551467663,"donut place look disarray guy behind regist friend rather goto starbuck pay better servic"," donuts",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.0745823,-115.243098,"NV","las vegas","89118","6295 S Rainbow Blvd","dunkin'"
"920",920,920,"jayashree selvan","https://www.google.com/maps/contrib/100106828073344156139/reviews","en","ChIJe1SoPdLHyIARD1Ova17L_O4","https://lh5.googleusercontent.com/-8CLHJkxN4CA/AAAAAAAAAAI/AAAAAAAAHjE/tXPy60XKxb0/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",4,"in the last week","comfort food..very tasty and fresh pho noodle bowl",1554062728,"comfort food veri tasti fresh pho noodl bowl"," comfortfood",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0553573,-115.2414972,"NV","las vegas","89139","7320 S Rainbow Blvd","pho' 0 ten"
"921",921,921,"melanie kemerer","https://www.google.com/maps/contrib/112888196610090964607/reviews","en","ChIJpTJOeEvjNIgRYjSXtrphA60","https://lh5.googleusercontent.com/-7O2SkBRx-UM/AAAAAAAAAAI/AAAAAAAAGiE/FkVd0Wk7P8Q/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"5 months ago","food is always on point! so delish. i recommend the subs piled high with goodies and don't forget the bbq and dj on saturday nights",1539895205,"food alway point delish recommend sub pile high goodi forget bbq dj saturday night"," delis",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2595744,-79.917126,"PA","jefferson hills","15025","1617 State St","floreffe hotel pizza"
"922",922,922,"melissa malik","https://www.google.com/maps/contrib/107126796263241462135/reviews","en","ChIJpTJOeEvjNIgRYjSXtrphA60","https://lh5.googleusercontent.com/-Qd4J3uUw2u0/AAAAAAAAAAI/AAAAAAAAABo/vY1Xs-_ViQo/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg",5,"7 months ago","good wings and pizza good price",1535169686,"good wing pizza good price"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.2595744,-79.917126,"PA","jefferson hills","15025","1617 State St","floreffe hotel pizza"
"923",923,923,"brandon crevar","https://www.google.com/maps/contrib/103707356357434685144/reviews","en","ChIJpTJOeEvjNIgRYjSXtrphA60","https://lh5.googleusercontent.com/-oEmxrB96k28/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdqeahL8yDR-WwQ8XPUuwQFbCI2GA/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",3,"3 months ago","good pizza",1544206149,"good pizza"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.2595744,-79.917126,"PA","jefferson hills","15025","1617 State St","floreffe hotel pizza"
"924",924,924,"vanelin wallace","https://www.google.com/maps/contrib/114800393093173376232/reviews","en","ChIJ5VkeRPHFyIARpC7m6itXfgg","https://lh5.googleusercontent.com/-typcam5wDOc/AAAAAAAAAAI/AAAAAAAAP3M/drOV4AExdR8/s128-c0x00000000-cc-rp-mo-ba2/photo.jpg",1,"a week ago","it was horrible. we arrived at 12:45pm on a saturday. we got our pizzas at 2pm. we ate and were out of by 2:40pm. long story short, never again.  we were a party of 15, they split us up into two table away from each other. we noticed our other group got their food, ate and were ready to go, while we're sitting waiting for our food to come. eventually we started complaining, asked to speak with the manager and he told us not to worry about the bill, just pay for our drinks. i don't know what was going on at this place being that people were coming in and out getting taking care of and we weren't. never again.",1553600549,"horribl arriv pm saturday got pizza pm ate pm long stori short never parti split us two tabl away notic group got food ate readi go sit wait food come eventu start complain ask speak manag told us worri bill pay drink know go place peopl come get take care never"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.068139,-115.1749568,"NV","las vegas","89119","6605 S Las Vegas Blvd","california pizza kitchen at town square"
"925",925,925,"nathanael officer","https://www.google.com/maps/contrib/105288675199768210234/reviews","en","ChIJ5VkeRPHFyIARpC7m6itXfgg","https://lh5.googleusercontent.com/-bk4dc6GBGHU/AAAAAAAAAAI/AAAAAAAAAIQ/iBpAuDqVefs/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a month ago","the cauliflower crust pizzas were amazing. the california pizza with avocados was our favorite, but the other pizza was good as well. 

staff was courteous. 

the restaurant is in town square which is a nice place to just walk around after a meal. lots of shops and some other activities to keep you entertained. 

the price did catch us by surprise. over $150 with just five people eating. just be sure of what you???re ordering ????????",1550848010,"cauliflow crust pizza amaz california pizza avocado favorit pizza good well staff courteous restaur town squar nice place walk around meal lot shop activ keep entertain price catch us surpris five peopl eat sure order"," pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.068139,-115.1749568,"NV","las vegas","89119","6605 S Las Vegas Blvd","california pizza kitchen at town square"
"926",926,926,"elizabeth dragoo","https://www.google.com/maps/contrib/111665115581964470396/reviews","en","ChIJ5VkeRPHFyIARpC7m6itXfgg","https://lh4.googleusercontent.com/-kPMDqHcJlxg/AAAAAAAAAAI/AAAAAAAAji8/wVRrxnHPdYA/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",5,"in the last week","i was surprised at how extensive their menu was ??? this is not just a pizza kitchen! i ate with a group and all our food was good. salads, flatbreads, does and desserts were all delicious. service was spot on. i only wished we hadn't had a plane to catch, i would have loved to do some shopping in this very pretty and pedestrian-friendly neighborhood!",1554417226,"surpris extens menu pizza kitchen ate group food good salad flatbread doe dessert delici servic spot onli wish plane catch would love shop veri pretti pedestrian friend neighborhood"," pizza salad desserts",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.068139,-115.1749568,"NV","las vegas","89119","6605 S Las Vegas Blvd","california pizza kitchen at town square"
"927",927,927,"h cob","https://www.google.com/maps/contrib/114641595683884354746/reviews","en","ChIJ95RavxXFyIARcYgo_V4_0c4","https://lh5.googleusercontent.com/-5a0mh2SxOFg/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reR_CNkjAcA7KDEZPfgztgnIrGteA/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",5,"a month ago","the atmosphere is old school. the wait staff are friendly. my glass was never empty. they start you off with garlic bread squares and marinara sauce and they keep it coming. caesar salad...amazing. highly recommend.",1551410785,"atmospher old school wait staff friend glass never empti start garlic bread squar marinara sauc keep come caesar salad amaz high recommend"," salad",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0492085,-115.1710147,"NV","las vegas","89123","7700 S Las Vegas Blvd","bootlegger italian bistro"
"928",928,928,"rika cooper","https://www.google.com/maps/contrib/117495697349287555756/reviews","en","ChIJ95RavxXFyIARcYgo_V4_0c4","https://lh5.googleusercontent.com/--RGr35YO0pI/AAAAAAAAAAI/AAAAAAAAbvk/TX45fdJ_ZvM/s128-c0x00000000-cc-rp-mo-ba4/photo.jpg",4,"3 weeks ago","i love this old school restaurant. they have a main dinning area with a stage! i've been there when there was live entertainment and its a blast from the past that is.  off to the side is the bar ???? with all the sports channels.  
the food is very italian and delicious. i especially like the garlic knots. service is fast and no spot.",1552247929,"love old school restaur main din area stage live entertain blast past side bar sport channel food veri italian delici especi like garlic knot servic fast spot"," italian",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0492085,-115.1710147,"NV","las vegas","89123","7700 S Las Vegas Blvd","bootlegger italian bistro"
"929",929,929,"kathy helgerson","https://www.google.com/maps/contrib/106278951243927100721/reviews","en","ChIJ95RavxXFyIARcYgo_V4_0c4","https://lh6.googleusercontent.com/-r0TLmIvajL8/AAAAAAAAAAI/AAAAAAAA644/7WKNB0fgVNk/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"a month ago","we loved the atmosphere & ambiance. truly an authentic italian old world restaurant. we enjoyed the music and then the harpist started playing the most beautiful instrumental pieces that took us back in time. food was served quickly, the flavors phenomenal. attentive staff was always right there for every need.",1550678944,"love atmospher ambianc truli authent italian old world restaur enjoy music harpist start play beauti instrument piec took us back time food serv quick flavor phenomen attent staff alway right everi need"," italian",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0492085,-115.1710147,"NV","las vegas","89123","7700 S Las Vegas Blvd","bootlegger italian bistro"
"930",930,930,"erica simpson","https://www.google.com/maps/contrib/101571848629629380733/reviews","en","ChIJ95RavxXFyIARcYgo_V4_0c4","https://lh3.googleusercontent.com/-twMapfLzFRg/AAAAAAAAAAI/AAAAAAAAAAc/44iEO0VbDSQ/s128-c0x00000000-cc-rp-mo/photo.jpg",5,"4 weeks ago","we love this italian place.  they have a great menu and they offer a lot of dining space.  the bar is great if you want to chit chat at and play some video poker or watch sports while enjoying some great food.

the lasagna is fabulous, the shrimp cocktail was great and i followed it up with some great taramasu.    our service was perfect too",1551976570,"love italian place great menu offer lot dine space bar great want chit chat play video poker watch sport enjoy great food lasagna fabul shrimp cocktail great follow great taramasu servic perfect"," italian poke",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0492085,-115.1710147,"NV","las vegas","89123","7700 S Las Vegas Blvd","bootlegger italian bistro"
"931",931,931,"c m","https://www.google.com/maps/contrib/114179662552475415939/reviews","en","ChIJpZDLiozFyIARL69lIAbo9N8","https://lh6.googleusercontent.com/-8r5W8S6nO_g/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfzTKiLqTwQyPXtyW1A8Zfg9iHrng/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",4,"3 weeks ago","nice bright clean dining area. super casual but a nice crowd of business professionals. a little pricey but the quality and portions are excellent. would definitely go back for the salads and sandwiches.",1552430002,"nice bright clean dine area super casual nice crowd busi profession littl pricey qualiti portion excel would definit go back salad sandwich"," sandwiches salad",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0706571,-115.1625967,"NV","las vegas","89119","246 Via Antonio Ave","panevino"
"932",932,932,"stephani ortiz","https://www.google.com/maps/contrib/108256516155270342717/reviews","en","ChIJpZDLiozFyIARL69lIAbo9N8","https://lh6.googleusercontent.com/-gIE1KcDw8AU/AAAAAAAAAAI/AAAAAAAACms/25cbB84Nhl0/s128-c0x00000000-cc-rp-mo-ba3/photo.jpg",4,"3 weeks ago","we came here for our 4th year anniversary dinner. we made a reservation and waiting by the bar as they called for us. it took a while so we decided to get a drink in the meantime. the bar area was super nice with couches you can sit on. by the time they called us in we had already finished our drinks and where super hungry. i only eat fish for meat so as i was looking through the menu i decided to get something that was vegetarian and settled on the vegetarian meatloaf. my girlfriend decided to go with something she had never tried before and went for the veil that i recommend.

when our food came, mine tasted super weird and was really dry. my girlfriend said that hers tasted like perfume and that it wasn???t good to her. when the waiter calms we nicely told him our issue with the food and he was so nice about it. with out hesitation they took the food back and brought us another menu for us to pick something else out. 

this time we went with a pasta and decided not to try anything new this time. the pasta was really good and we enjoyed the rest of the nice. 

we where impressed by how nice they where about the whole situation and the fact that they where willing to rectify it until we where happy. i would recommend this place to anyone looking to have a nice dinner with a beautiful view.",1552239518,"came th year anniversari dinner made reserv wait bar call us took decid get drink meantim bar area super nice couch sit time call us alreadi finish drink super hungri onli eat fish meat look menu decid get someth vegetarian settl vegetarian meatloaf girlfriend decid go someth never tri befor went veil recommend food came mine tast super weird realli dri girlfriend said tast like perfum good waiter calm nice told issu food nice hesit took food back brought us anoth menu us pick someth els time went pasta decid tri anyth new time pasta realli good enjoy rest nice impress nice whole situat fact rectifi happi would recommend place anyon look nice dinner beauti view"," vegetarian",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0706571,-115.1625967,"NV","las vegas","89119","246 Via Antonio Ave","panevino"
"933",933,933,"joe morganti","https://www.google.com/maps/contrib/102469006554778165066/reviews","en","ChIJQWEu4ef_MIgRj_zkK8A3gWo","https://lh5.googleusercontent.com/-t8w0pU5arn0/AAAAAAAAAAI/AAAAAAAAAFM/mw7AsKjoOI4/s128-c0x00000000-cc-rp-mo/photo.jpg",2,"a week ago","it's okay if you want a beer with your sandwich. the food used to be much better years ago. every visit everything gets a little smaller oh, when i used to be one of the biggest sandwiches are in town. i remember them in the flats in those days you couldn't beat it. too bad it's not those days.",1553727271,"okay want beer sandwich food use much better year ago everi visit everyth get littl smaller oh use one biggest sandwich town rememb flat day beat bad day"," sandwiches",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.58844,-81.526411,"OH","euclid","44123","937 E 222nd St","euclid paninis"
