business_id,name,address,state,postal_code,stars,categories,city
R85cLeVsvN1FketwQ_LyrQ,Corner Bakery Cafe,494 N Stephanie St,NV,89014.0,4.0,"American (Traditional), Breakfast & Brunch, Sandwiches, Food, Cafes, Restaurants, Bakeries",henderson
6zBWkfIskKjB3Jsf6PmC2g,Pizza Hut,2111 W Roosevelt Blvd,NC,28110.0,3.5,"Italian, Chicken Wings, Pizza, Restaurants",monroe
QNn3lvwCBwNcQFPbjAtgdQ,Fairway Grille,1530 Hamilton Rd,PA,15234.0,3.0,"American (New), Beer Bar, Pizza, Nightlife, Restaurants, Bars",pittsburgh
93zez33QieKhcmfiSMUA-Q,Long John Silver's,9380 W Northern Ave,AZ,85305.0,1.5,"Fast Food, Restaurants, Seafood",glendale
GDWWeeGW4d3tLWa21GhI8w,Chicken Now,3745 S Las Vegas Blvd,NV,89109.0,4.0,"Restaurants, Chicken Wings",las vegas
a3jFGgoWbPkPGENEafiXwg,Binion's Cafe,128 Fremont St,NV,89101.0,3.0,"Arts & Entertainment, Casinos, Restaurants, Cafes, Diners, Chinese, Steakhouses, Food",las vegas
0MR1J0U8uOXtvZlHV-johQ,Kickback Pinball Cafe,4326 Butler St,PA,15201.0,4.5,"Food, Restaurants, Arcades, Internet Cafes, Arts & Entertainment, Coffee & Tea, Cafes",pittsburgh
D6iaNp68eH0LFx5H1vWBCQ,Panda Express,1263 E Silverado Ranch Blvd,NV,89123.0,3.0,"Fast Food, Chinese, Restaurants",las vegas
SbGO5-BZ8ZEWfGI_B_z37A,China MAX,11025 Carolina Pl Pkwy,NC,28134.0,3.0,"Restaurants, Food, Chinese",pineville
pnYDtPaVw_xRBHm9y0y4gg,Sammy's Beach Bar & Grill,"5300 Riverside Dr, Concourse A",OH,44135.0,1.5,"Restaurants, Cocktail Bars, American (Traditional), Nightlife, Bars",cleveland
zEaGcSVPDQipnRdEZp-F6g,Dom DeMarco's Pizzeria & Bar,9785 W Charleston Blvd,NV,89117.0,4.0,"Bars, Pizza, Restaurants, Wine Bars, Food, Italian, Nightlife",las vegas
YNUdy-W_ZFO9B2SZUKRrPw,Del Taco,10320 W Charleston Blvd,NV,89135.0,3.5,"Mexican, Fast Food, Restaurants",las vegas
Daasejc2-RV-MxEKpPjXtA,Brazwells Premium Pub,1627 Montford Dr,NC,28209.0,3.5,"Nightlife, Pubs, American (New), Restaurants, Bars",charlotte
37PlKoT60Qfo_G8V2NRfCQ,LaScola's Italian Ice & Custard,1218 N Euclid Ave,PA,15206.0,4.5,"Desserts, Restaurants, Ice Cream & Frozen Yogurt, Shaved Ice, Food, Coffee & Tea",pittsburgh
vwPj0pUbMPtvHFdP-rQoXA,Goldilocks Bake Shop,467 East Silverado Ranch Blvd,NV,89183.0,3.5,"Food, Desserts, Bakeries, Filipino, Restaurants, Custom Cakes",las vegas
3dK3PIfmu09FFGi21QYPaA,Hickory Tavern,13545 Steelcroft Pkwy,NC,28278.0,3.0,"American (Traditional), Restaurants, Chicken Wings, Nightlife, Bars, Sports Bars",charlotte
oE6gKgUfMd74m77d6hG9qg,Patty's Tamales,"5061 East Sahara Ave, Ste 1C",NV,89142.0,4.0,"Mexican, Restaurants",las vegas
rBnpbR-cfCD9CKy_ahCmsg,Nicky's Thai Kitchen,856 Western Ave,PA,15233.0,4.0,"Thai, Restaurants",pittsburgh
uNQFbFnQK-a68S1ktfD_yQ,Rosati's Pizza,"2235 S Power Rd, Ste 118",AZ,85209.0,4.5,"Restaurants, Italian, Sandwiches, Chicken Wings, Pizza",mesa
5tiXpKNobwttA5uYB16ttA,Wendy's,11011 S Eastern Ave,NV,89052.0,2.0,"Restaurants, Fast Food, Burgers",henderson
QeEYzgBVTVO8IGqGCfPg8A,Nate's Deli & Restaurant,22098 Lorain Rd,OH,44126.0,3.5,"Delis, Restaurants, Breakfast & Brunch, Middle Eastern, American (Traditional)",cleveland
K-DB2drKSa7lssT3t0jfPw,Sunflour Baking Company,"14021 Conlan Cir, Ste B 9",NC,28277.0,4.0,"Desserts, Sandwiches, Breakfast & Brunch, Food, Restaurants, Bakeries, Coffee & Tea",charlotte
uLUl_dMl6a9m774LGReDVA,Golden Wok Chinese Restaurant,4651 E Cactus Rd,AZ,85032.0,3.5,"Restaurants, Chinese",phoenix
4aCun88uZMOsAoymY5Li3w,Icy Juicy,"3400 S Jones Blvd, Ste 20",NV,89146.0,3.0,"Bubble Tea, Coffee & Tea, Food, Restaurants, Taiwanese",las vegas
fMdnlYyN5EMhafyE3dGTFQ,Pizza Palermo,7343 Saltsburg Rd,PA,15235.0,4.0,"Pizza, Restaurants, Food",pittsburgh
G4hjhtA_wQ-tSOGpgGlDjw,Bajamar Seafood & Tacos,1615 S Las Vegas Blvd,NV,89104.0,5.0,"Dive Bars, Restaurants, Bars, Tacos, Fast Food, Nightlife, Mexican, Seafood",las vegas
O1UaBWCQbcEdzpX6sSWRjQ,Operation Donuts,850 N Las Vegas Blvd,NV,89101.0,5.0,"Food, Donuts, Event Planning & Services, Restaurants, Caterers, Food Stands",las vegas
vo02l63QGH5plVenor-DcA,Firehouse Subs,"5803 W. Northern Ave., Ste 100",AZ,85301.0,5.0,"Sandwiches, Delis, Restaurants, Fast Food",glendale
uI2lQHqS1Pkh1-EzgeD-ww,Roma's Pizza,"605 E Twain Ave, Ste 1",NV,89169.0,2.5,"Pizza, Chicken Wings, Restaurants, Sandwiches",las vegas
slx9qstc2U2Tc4s7dzbbBg,Basil 'n Lime,"3665 Ft Apache Rd, Ste 100",NV,89147.0,3.5,"Thai, Restaurants",las vegas
zq68Tu0QywNU7Si_SQMi7w,Sur La Table,"7122 E Greenway Pkwy, Ste 100",AZ,85254.0,4.0,"Cooking Classes, Coffee & Tea, Restaurants, Food, Specialty Schools, Home & Garden, Education, Personal Shopping, Kitchen & Bath, Arts & Crafts, Cooking Schools, Specialty Food, Breakfast & Brunch, Shopping",scottsdale
Jo6EcTFYMMFbbdmkSPG5ug,Fuji Hibachi & Teriyaki Grill,"210 E Trade St, Ste C-248",NC,28202.0,3.0,"Beer, Wine & Spirits, Japanese, Food, Bubble Tea, Restaurants",charlotte
bdEB4XvUqhXSwzClNaOi0A,Daboro's,1241 Som Center Rd,OH,44124.0,4.0,"Fast Food, Restaurants, Pizza",mayfield heights
f6eit1Q4vA68O7f9MkfMig,Rally's,4154 Lee Road,OH,44128.0,3.0,"Restaurants, Burgers, Fast Food",cleveland
UR7_pPtTqN5kjh_QBIGYYQ,Concrete Repairman,516 E Laguna Dr,AZ,85282.0,2.5,"Pizza, Restaurants, Flooring, Foundation Repair, Chicken Wings, Home Services, Contractors, Masonry/Concrete",tempe
HVDh5T4Nb11pNsV48dfzxg,Subway,6731 East Brown Rd,AZ,85205.0,2.0,"Restaurants, Food, Fast Food, Sandwiches",mesa
SLVjLgWfUqgaXtmc0wmLiw,Pt's Pub,"2300 E Desert Inn Rd, Ste 8",NV,89169.0,2.5,"Nightlife, Burgers, American (New), Bars, Breakfast & Brunch, Restaurants, Pubs, Sports Bars, Pizza",las vegas
bkwXWFCRGra9q2lfYDTIBA,Sakura Japanese Restaurant,8409 Chippewa Rd,OH,44141.0,3.0,"Thai, Sushi Bars, Restaurants, Japanese, Asian Fusion, Food",brecksville
AQE4MruPY5cZDfLmLmd4ig,Zaxby's Chicken Fingers & Buffalo Wings,6044 Glen Afton Blvd,NC,28027.0,2.0,"Fast Food, Chicken Wings, Salad, Restaurants, American (Traditional)",kannapolis
-RYIKWBSTaJ21B2UMyzI-Q,Mellow Mushroom,14205 S 50th St,AZ,85044.0,3.0,"Pizza, Nightlife, Restaurants, Bars, Sandwiches",phoenix
EpJhRvkGDFE-GDPHM32klw,Aladdin's Eatery,151 Crocker Park Blvd,OH,44145.0,4.0,"Middle Eastern, Restaurants, Mediterranean",westlake
FuLS4VempSKzFHVdYCvdaQ,Taqueria Robert,450 Pitts School Rd NW,NC,28027.0,5.0,"Restaurants, Mexican",concord
KJva9u5Zu7_tyZrjYBFnIg,Hazel's Family Restaurant,615 Cleveland St,OH,44035.0,4.0,"Fast Food, American (Traditional), Restaurants",elyria
6-gL3PfW1L_hAbH56LXqJQ,Il Primo Pizza & Wings,"17045 N 67th Ave, Ste 103",AZ,85308.0,3.5,"Sports Bars, Bars, Nightlife, Restaurants, Chicken Wings, Pizza",glendale
QtxTLatcq133Pfnl90ZB9Q,Pa'La,2107 N 24th St,AZ,85008.0,5.0,"Tapas/Small Plates, Specialty Food, Mediterranean, Food, Italian, Pizza, Seafood, Restaurants",phoenix
5-Z7VmiTqD4ycnrxfBJGmQ,Monical's Pizza,703 N 3rd St,IL,61873.0,2.5,"Restaurants, Pizza, Sandwiches, Italian",saint joseph
6hKY8sj-ikAQdzrkrBcvuQ,Cafe io,300 Beverly Rd,PA,15216.0,4.0,"American (Traditional), Restaurants, Cafes, American (New), Delis",pittsburgh
mlqdbe7cC5xgg0KSSPyasA,Penn Station East Coast Subs,6261 Pearl Rd,OH,44130.0,3.5,"Cheesesteaks, Salad, Sandwiches, Restaurants",cleveland
u6biYZCSOwyQ-WmXqQbbQA,Southern Rail,300 W Camelback Rd,AZ,85013.0,3.5,"Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Diners, American (New), Southern",phoenix
rz--nAbc7Jx91uQMPRZp8g,Subway,3109 S Mill Ave,AZ,85282.0,4.0,"Sandwiches, Restaurants, Fast Food",tempe
uJvmsJs6OIM0Kcij_u0ETQ,Subway,5047 W Olive Ave,AZ,85302.0,1.5,"Food Delivery Services, Sandwiches, Food, Fast Food, Restaurants",glendale
-kHQWsdlHfASvHCj59dzGA,Del Taco,1802 W Union Hills Dr,AZ,85027.0,2.0,"Fast Food, Tacos, Restaurants, Mexican",phoenix
ZWcXoh_RO7rT2DdcyOzyfQ,Buckeye Beer Engine,15315 Madison Ave,OH,44107.0,4.0,"Restaurants, Burgers, Bars, American (Traditional), Food, Pubs, Breweries, Nightlife",lakewood
KMzVYFbDaYSZDYSczigOKQ,PT Noodles,"702 W Camelback Rd, Ste 1",AZ,85013.0,4.0,"Vietnamese, Restaurants, Noodles",phoenix
Nr5TGaBoGraxbZBCzKyvuA,Tacos La Carreta,4130 Spring Mountain Rd,NV,89102.0,4.5,"Mexican, Food Trucks, Food, Restaurants",las vegas
mGyWcquYwIDVZkRMdtQnnA,Fry's Marketplace,25401 N Lake Pleasant Pkwy,AZ,85383.0,4.0,"Food, Fashion, Department Stores, Restaurants, Specialty Food, Shopping, Grocery, Delis, Meat Shops, Drugstores",peoria
gsUmOBq16wksQqLvPB2QMQ,Flapjacks,16605 E Palisades Blvd,AZ,85268.0,4.0,"Breakfast & Brunch, Restaurants",fountain hills
BHAIidO5o16UpCNY3qTICw,Pizza Hut,1520 N 43rd Ave,AZ,85009.0,2.0,"Restaurants, Pizza, Chicken Wings, Italian",phoenix
8OeHn9KCbICuRBs_XiDDUA,Buffalo Chip Saloon & Steakhouse,6823 E Cave Creek Rd,AZ,85331.0,3.5,"Dive Bars, Bars, American (Traditional), Barbeque, Steakhouses, Nightlife, Restaurants",cave creek
A9B6jSj2FvIsK5gpDBXbCw,Jake & Eli,160 E Flamingo Rd,NV,89109.0,3.5,"Restaurants, Nightlife, Breakfast & Brunch, Bars, American (New)",las vegas
XVS-zdj4Z6TihagZcZZ7pQ,Mikado Sushi,3125 S Alma School Rd,AZ,85248.0,3.5,"Restaurants, Sushi Bars",chandler
ktJR5j14AH-Cc45J7jJ9nw,Subway,600 E Warm Springs Rd,NV,89119.0,2.0,"Restaurants, Sandwiches, Fast Food",las vegas
ozEDKl0tZw5ob1evx41gcQ,Big Dog's Draft House,4543 N Rancho Dr,NV,89130.0,4.0,"Breweries, Nightlife, Bars, American (Traditional), Sports Bars, Food, Restaurants, Pizza",las vegas
eHqruXdW4K78n1BsyUkNSw,Willows Tavern,5485 Willow Rd,WI,53597.0,2.5,"American (Traditional), Restaurants, Bars, Nightlife",waunakee
Bv1AGJ3p_X35tqUcVDrpHg,China King,33125 Center Ridge Rd,OH,44039.0,3.5,"Restaurants, Chinese, Food",north ridgeville
98hNRWW4AC5IzEg4BP3f5Q,Sushi Bar Sage,4408 N Rancho Dr,NV,89130.0,3.5,"Sushi Bars, Restaurants, Japanese",las vegas
EVlKBiHSr2ZUk9GsWwW_Yw,Once,3327 S Las Vegas Blvd,NV,89109.0,4.5,"Japanese, Restaurants, Latin American, Asian Fusion, Peruvian",las vegas
V3-Bbq9uH6BnM2XsFXl6Sg,Even Stevens Sandwiches,"11 W Boston St, Ste 3",AZ,85225.0,4.5,"Sandwiches, Breakfast & Brunch, Restaurants, Salad",chandler
NVcQuJ01BRqVeL-GT1UhTg,Port of Subs,"3281 S Highland Dr, Ste 802",NV,89109.0,2.5,"Delis, Restaurants, Sandwiches",las vegas
pIm7qrmzWsV5oS-PN-xqnQ,Mariachi's Mexican Food,"13025 W Rancho Santa Fe Blvd, Ste B101",AZ,85392.0,4.0,"Mexican, Restaurants",avondale
IJGrBQyYpCBkbZx65H5J5g,Rubio's,"2390 E Serene, Ste 700-6",NV,89123.0,4.0,"Restaurants, Salad, Mexican, Caterers, Event Planning & Services, Seafood, Fast Food",las vegas
bYscwOmCux0HRXF9nJ4qBQ,The Wheelhouse,109 N Main St,IL,61873.0,4.5,"Restaurants, Nightlife, Breakfast & Brunch, Cocktail Bars, Bars, American (New)",st joseph
hQ_PRFaJGotxFzNjiy3hXA,Firehouse Subs,9897 W McDowell Rd,AZ,85353.0,3.5,"Sandwiches, Event Planning & Services, Caterers, Delis, Restaurants, Fast Food",tolleson
IiwgHkUbBt9Ha25H4dUtkw,Los Altos Ranch Market,1602 E Roosevelt Rd,AZ,85006.0,4.5,"Food, Delis, Grocery, Bakeries, Restaurants, Seafood, Mexican",phoenix
y2mBivRTM8SLzEvaw7ZycA,Speak of the Devil,201 W 5th St,OH,44052.0,5.0,"Restaurants, Bars, Nightlife",lorain
2ktZ89dpmOAhBcECa6Ml2g,Dunkin' Donuts,3980 William Penn Hwy,PA,15668.0,4.0,"Restaurants, Coffee & Tea, Donuts, Food",murrysville
vcVgncax_tbfhMckX1m36w,King Fish Poke,"350 E McCullough Dr, Ste 110",NC,28262.0,4.5,"Restaurants, Food, Sushi Bars, Japanese, Poke",charlotte
Pwl45nZjCvDCBVIsI-iG1g,Mariscos Ensenada 4,2919 N 59th Ave,AZ,85033.0,2.5,"Restaurants, Seafood",phoenix
Xra1TtWtf069Am5hHWs3Ug,Pepper's Italian Restaurant,12401 Detroit Ave,OH,44107.0,4.0,"Restaurants, Pizza, Salad, Italian",lakewood
e2SP1ZLQI45948rv_sNIUg,Biscuits Cafe,"2090 N Dobson Rd, Ste 4",AZ,85224.0,3.5,"American (Traditional), Cafes, Sandwiches, Breakfast & Brunch, Restaurants, American (New)",chandler
42DvUONuqa1mC1YbnZ0o0w,Taco Bell,13121 S Tryon St,NC,28278.0,2.0,"Restaurants, Mexican, Fast Food",charlotte
gA78_OGp1ekMvZWjRoBmFw,#1 Hawaiian Barbecue,"7960 S Rainbow Blvd, Ste 8000G",NV,89139.0,4.0,"Restaurants, Hawaiian, Barbeque, Seafood",las vegas
QIXz6e0SZ4okLBFBsO79_Q,ACE Hotel Pittsburgh,120 S Whitfield St,PA,15206.0,4.0,"Hotels & Travel, Restaurants, Nightlife, Bars, American (Traditional), Hotels, Food, Cocktail Bars, American (New), Event Planning & Services, Coffee & Tea, Venues & Event Spaces",pittsburgh
rhyYT6qtMVxXcj9QKLiYpg,T-Bird Lounge & Restaurant,8780 Lindell Rd,NV,89139.0,3.5,"Restaurants, American (Traditional), Lounges, Nightlife, Pizza, Food, Bars, Burgers",las vegas
dLAxjXghBijV6krvKt1RHQ,Bella Ria's,5336 Perry Hwy,PA,15229.0,4.5,"Breakfast & Brunch, Restaurants, American (Traditional), Italian",west view
ZXfMiPsPv-cH7GMQ-5-mhA,Montana Meat Company,6371 Centennial Center Blvd,NV,89149.0,3.5,"Seafood, American (Traditional), Restaurants, Steakhouses",las vegas
q9ugnXqUutldixx2zGUVag,Niyoshi II Japanese Express Restaurant,3625 Mount Holly Huntersville Rd,NC,28216.0,3.5,"Japanese, Fast Food, Restaurants",charlotte
Hs68UjZqsTncXTT7V0J9fg,Salmon Dave's Pacific Grille,19015 Old Lake Rd,OH,44116.0,4.0,"Bars, Cocktail Bars, American (Traditional), Sandwiches, Nightlife, Restaurants, Seafood",rocky river
GiqQniByPQZJcwU6yvlgeQ,Poison Berry Bakery,12210 Larchmere Blvd,OH,44120.0,4.5,"Cupcakes, Vegan, Breakfast & Brunch, Bakeries, Food, Desserts, Restaurants",cleveland
-FNquqGseSCVMWo7KbK-Tg,Chipotle Mexican Grill,4530 S Maryland Pkwy,NV,89119.0,3.5,"Mexican, Fast Food, Restaurants",las vegas
mx0x0XK57osJcJep-76hvw,Pizza Hut,"1131 Tropicana Ave, Ste B",NV,89119.0,2.5,"Pizza, Restaurants",las vegas
DbGzA4H8xTYpRYLuSoNO3A,Monte's Pizza Restaurant,5585 Simmons St,NV,89031.0,2.5,"Food, Restaurants, Sandwiches, American (New), Pizza",north las vegas
itthpAROLKuP8oks3AaycA,Teddywedgers,101 State St,WI,53703.0,4.0,"Vegan, British, Food, Bakeries, Fast Food, Restaurants, Breakfast & Brunch, Vegetarian, Cafes",madison
RmwfJrR4__hd5Scae5qsTw,Michael's Frozen Custard,2531 Monroe St,WI,53711.0,3.5,"Desserts, Restaurants, Burgers, Ice Cream & Frozen Yogurt, Food",madison
Tefx_N6A6nrsdj4jHHnbYg,Le Petit Café & Bakery,"6496 Medical Center St, Ste 100",NV,89148.0,4.5,"Themed Cafes, Cafes, Bakeries, Food, French, Restaurants",las vegas
faTB5Lg-blm8MG-y6KUOrg,Verona Village Inn,551 Wildwood Ave,PA,15147.0,4.5,"Italian, Restaurants, Seafood",verona
1phJezq7O9-rQRd9HJCqFg,Echo 5 Sports Pub,2855 N Power Rd,AZ,85215.0,3.5,"Restaurants, American (Traditional), Nightlife, Sports Bars, Bars",mesa
s_7R8WNq6LzCMxk8sd8cqQ,The Kitchen Counter at Whole Foods,13998 Cedar Rd,OH,44118.0,4.5,"Restaurants, Breakfast & Brunch, Vegetarian, American (New)",university heights
QUH62pA1CN0LiuIF1pPJnQ,Ginger Garden,"3310 S Higley Rd, Ste C104",AZ,85296.0,4.0,"Chinese, Restaurants, Seafood, Soup",gilbert
8v66rFpXa87u2jRGOn8ZfA,TGI Fridays,10320 Cascade Xing,OH,44144.0,2.5,"Nightlife, Burgers, Italian, Restaurants, Bars, Fast Food, American (Traditional), American (New)",brooklyn
PMI_22D7bl8MMI6mCqN2qQ,Red Lobster,1403 S Alma School Rd,AZ,85210.0,3.5,"Restaurants, Seafood, American (Traditional)",mesa
9FMpe-oGeN5Q3zYT2jtZCw,Subway,14651 N Northsight Blvd,AZ,85260.0,3.5,"Restaurants, Sandwiches, Fast Food",scottsdale
IVRKnmEK2QcqYT-M3zXgfw,Java House Cafe,200 W Main Ave,NC,28052.0,4.0,"American (Traditional), Coffee & Tea, Restaurants, Food",gastonia
wqqpciqva5yN-c72SmvaOw,Choon Burritos,"4105 N 51st Ave, Ste 100",AZ,85031.0,3.5,"Restaurants, Mexican",phoenix
jHIJ0hfy5USIWvcdynzrFQ,Grand Avenue Pizza Company,1031 Grand Ave,AZ,85007.0,4.0,"Gluten-Free, Pizza, Vegan, Restaurants",phoenix
pmrHuQiy25xKB86tbOLBlA,Sante',165 N Trade St,NC,28105.0,4.0,"French, Restaurants, American (New)",matthews
FFbtmuDwEhg3yy0ZJ1hGDw,Chocolaterian,6637 University Ave,WI,53562.0,4.5,"Restaurants, Food, Bakeries, Cafes, Breakfast & Brunch, Desserts",middleton
2lhDqHOBjFAdAVqDvmki6w,Kwality Indian Tiffin Service,,NV,89074.0,4.5,"Event Planning & Services, Caterers, Pakistani, Food Delivery Services, Indian, Food, Restaurants",henderson
yVanb8fVmGtQFEYw05lZUQ,Pepe's Tacos 3,4814 Boulder Hwy,NV,89121.0,3.5,"Restaurants, Mexican",las vegas
UQiUVCtG-rJxoriuEv1RRQ,Cafe Forte,7032 E Main St,AZ,85251.0,4.0,"Italian, American (New), Restaurants, Vegan",scottsdale
Tr8TJnMoSgBvfZvmCx9-eQ,The Franklin Inn,2313 Rochester Rd,PA,15237.0,3.5,"Mexican, Ethnic Food, Food, Restaurants, Specialty Food",pittsburgh
DS8iFty1c_4YGn8sCIOFAA,Auntie Anne's,3111 W Chandler Blvd,AZ,85226.0,3.5,"Bakeries, Restaurants, Food, Fast Food, Pretzels",chandler
-DU8jf5nA1_yaOqsKsLqmw,Tiffany's Pizza,5035 Turney Rd,OH,44125.0,4.0,"Pizza, Sandwiches, Restaurants",cleveland
MSc5pybthcvHa0g_lg5wuQ,Dewey's Pizza,2194 Lee Rd,OH,44118.0,4.5,"Pizza, Restaurants",cleveland heights
8RdsWc09Scotx4YD1GgPKg,Gyros Town,9940 W Happy Valley Pkwy 101,AZ,85383.0,4.0,"Restaurants, Greek, Mediterranean",peoria
-fbpSXmv2RhFc-h6JyC0aw,Pangea Tapas Bar & Grill,"13016 Eastfield Rd, Ste B-100",NC,28078.0,3.5,"Restaurants, Tapas Bars, American (Traditional), Caribbean, Chicken Wings",huntersville
nqHZia9GEkcPobU87hBwzg,Pizza Hut,"15105 John J Delaney Dr, Ste 1",NC,28277.0,1.5,"Pizza, Chicken Wings, Italian, Restaurants",charlotte
GEpavUjzVf5ATsGYkPu0WA,Orbis Caffe,675 Washington Rd,PA,15228.0,3.5,"Bakeries, Restaurants, Wraps, American (New), Coffee & Tea, Food",pittsburgh
ikaff3b56-CXzXADJ6uY6w,Mikey's Family Restaurant,9333 E Main St,AZ,85207.0,4.0,"American (Traditional), Breakfast & Brunch, Diners, Cafes, Restaurants",mesa
JZGObzUxfOsotOkp1pecdQ,Crispys Bar And Grill,3399 Cloverleaf Pkwy,NC,28083.0,4.5,"Food, American (New), Nightlife, American (Traditional), Bars, Pubs, Restaurants, Beer, Wine & Spirits",kannapolis
elqbBhBfElMNSrjFqW3now,Pin Kaow Thai Restaurant,1974 N Rainbow Blvd,NV,89108.0,4.0,"Restaurants, Thai",las vegas
l3jXlEDlVfKj_ECpU7tobA,Draught,601 S Cedar St,NC,28202.0,3.5,"Beer, Wine & Spirits, Sports Bars, Food, Nightlife, Breakfast & Brunch, Bars, Gastropubs, Restaurants, American (New)",charlotte
ts5Vjynp92Uvzyouj0NGFQ,Popeye's Louisiana Kitchen,4200 N Washington Blvd,NV,89191.0,3.0,"Restaurants, Fast Food, Chicken Wings",nellis air force base
aiX_WP7NKPTdF9CfI-M-wg,Culinary Dropout,149 S Farmer,AZ,85281.0,4.0,"American (New), Restaurants",tempe
JMwwxARF34aR1aq7hzpiJQ,Las Pupusas,"7450 W Cheyenne Ave, Ste A108",NV,89129.0,3.5,"Mexican, Spanish, Restaurants, Latin American",las vegas
8995N0iamENbaMr6lKcqUw,Pasquale's Pizzeria,100 Bettis Rd,PA,15034.0,4.0,"Pizza, Restaurants",dravosburg
ARohEoxqg8TzA5gQfdGAZw,Benihana,"3200 Las Vegas Blvd, Ste 1250",NV,89109.0,3.5,"Teppanyaki, Sushi Bars, Japanese, Restaurants",las vegas
05PTbx6aKooHkL-73PkzIQ,Strongsville Deli Stop,20942 Drake Rd.,OH,44149.0,3.0,"Convenience Stores, Beer, Wine & Spirits, Restaurants, Food, Delis",strongsville
ATMiPNPxN-g1ra7nar5prA,Fleming's Prime Steakhouse & Wine Bar - Charlotte,210 E Trade St,NC,28202.0,3.5,"Wine Bars, Nightlife, Steakhouses, Restaurants, Bars, Seafood, Salad",charlotte
enyOZKWtkvH0VBzfnKveZA,Dave & Buster's,414 W Towne Mall,WI,53719.0,2.0,"Nightlife, Bars, Event Planning & Services, Active Life, Party & Event Planning, Arts & Entertainment, Restaurants, Arcades, Bowling, Eatertainment, American (Traditional)",madison
OCxl56kc8QcxxA-uLxNfIw,Guthrie's Chicken Fingers,3465 Steelyard Dr,OH,44109.0,4.0,"American (New), Chicken Wings, Restaurants, Fast Food",cleveland
UUyAGY5-6SbMfS7Iun5AGg,Dairy Queen,4809 N 75th Ave,AZ,85033.0,2.0,"Ice Cream & Frozen Yogurt, Restaurants, Food",phoenix
-8QlV3b_9H4BAh6LgMIr1g,Nandini Indian Cuisine,"1845 E Broadway Rd, Ste 101",AZ,85282.0,4.0,"Restaurants, Buffets, Vegan, Indian",tempe
-sUf12Imjs68dBrmELiwzQ,Yama Izakaya,1324 Central Ave,NC,28205.0,4.0,"Nightlife, Tapas Bars, Cocktail Bars, Ramen, Teppanyaki, Japanese, Tapas/Small Plates, Bars, Asian Fusion, Restaurants, Sushi Bars, Gastropubs, Izakaya",charlotte
3-g4w6DcNTeE2bRmqmNa1A,Jack in the Box,4250 S Arizona Ave,AZ,85248.0,2.5,"Restaurants, Fast Food",chandler
de2E6-wKURd0RLJaq8mrTg,Happy's Pizza,15020 Puritas Ave,OH,44135.0,2.0,"Pizza, American (Traditional), Restaurants, Barbeque, Chicken Wings",cleveland
3Cbl3_Lm1ahwxbBvq--rFg,Gianni's Pizza - Hankey Farms/Oakdale,7780 Steubenville Pike,PA,15071.0,3.0,"Fast Food, Pizza, Food Delivery Services, Sandwiches, Food, Restaurants, Salad, Chicken Wings",oakdale
sav06dz4_9fJA0YaSI2V3Q,Subway,5830 W Thunderbird Rd,AZ,85306.0,2.0,"Sandwiches, Restaurants, Fast Food",glendale
LHrfnMF1_jECj5N7YVUB_Q,MOD Pizza,830 W Warner Rd,AZ,85233.0,4.0,"Fast Food, Pizza, Restaurants",gilbert
9R2UXiCt1DgV8Yhm3WX2KA,McDonald's,2248 Paradise Rd,NV,89104.0,1.5,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food",las vegas
m_JrQBdsGWC22IKitUUAAw,Bawarchi Indian Grill and Bar,10099 Weddington Rd Ext,NC,28027.0,3.5,"Nightlife, Restaurants, Bars, Indian",charlotte
gRTEQPvX3s1WzFhOPNbVeg,Fox's Pizza Den,4400 Old William Penn Hwy,PA,15146.0,3.0,"Food Delivery Services, Sandwiches, Pizza, Food, Restaurants",monroeville
URQQqvHvktnVJCMRE2S5Tg,Jimmy John's,"2595 E Craig Rd, Ste A",NV,89030.0,3.0,"Sandwiches, Restaurants",las vegas
ksuxxeP_V73Y4iKPeLq77A,La Salsa Cantina Mexican Fare,"3663 Las Vegas Blvd S, Ste 380",NV,89109.0,3.0,"Bars, Restaurants, Nightlife, Dance Clubs, Event Planning & Services, Mexican, Venues & Event Spaces",las vegas
3P1dBNauEwkToURbq_I0Dw,Old Orchard Lanes & Links,901 N Dunlap Ave,IL,61874.0,3.5,"Bars, Arts & Entertainment, Bowling, Event Planning & Services, Mini Golf, Arcades, Recreation Centers, Nightlife, Party & Event Planning, Wedding Planning, Active Life, Lounges, Food, Restaurants, Amusement Parks, Party Supplies",savoy
0tjNLQP55HZIVT7BxaMYrA,Country Cafe,1030 Emerald Ter,WI,53590.0,3.5,"American (Traditional), Restaurants, Diners, Breakfast & Brunch",sun prairie
0YF6uMohfi6rVRPRfrjWLg,Romeo's Pizza,2283 W Market St,OH,44313.0,4.0,"Pizza, Restaurants",akron
M6BiGk76UgrYBM2sGPusUA,Maing Wok Kitchen,35085 Center Ridge Rd,OH,44039.0,3.0,"Chinese, Restaurants",north ridgeville
HN1yXeQ2siiHiEyRcu51YA,Bojangles,1718 Main St W,NC,28097.0,3.0,"Fast Food, Restaurants",locust
HNbX93hyrua2p6LO4IwdHA,Taco Bell,1690 Cochran Rd,PA,15220.0,2.5,"Mexican, Restaurants, Fast Food, Tex-Mex",pittsburgh
