business_id,name,address,city,state,postal_code,stars,review_count,categories
6E0D-5wVjDJZQF8iA6k3ig,Chicken Salad Chick of Charlotte - Pineville Matthews,7617 C Pineville-matthews Rd,charlotte,NC,28226.0,4.0,66,"Chicken Wings, Cafes, Sandwiches, Chicken Shop, Salad, Delis, Food, Specialty Food, Southern, Restaurants, American (Traditional)"
yGXKMV1omio1I_3qNLdtAA,Sonic Drive-In,3431 N Rancho,las vegas,NV,89130.0,3.0,27,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Food, Burgers, American (Traditional)"
zQmHSe6IOiSNF84m9BVZ8A,The Still,3400 S Las Vegas Blvd,las vegas,NV,89109.0,3.5,257,"Restaurants, Sports Bars, Nightlife, American (Traditional), Bars, Diners"
H4GlIE6tSNYeuYKolcH_2w,Sakura Japanese Restaurant,3758 E Franklin Blvd,gastonia,NC,28056.0,3.5,47,"Restaurants, Japanese"
JZ2l2OceU2PDlIzSKQiWLg,Alpine Valley Bread,310 W Southern Ave,mesa,AZ,85210.0,4.0,39,"Bakeries, Health Markets, Restaurants, Food, Specialty Food"
1ZkcNwQpIESg8LuAHzye6Q,ZuZu Cafe & Market,1336 Drake St,madison,WI,53715.0,3.5,66,"Coffee & Tea, Food, Restaurants, Delis, Cafes, Breakfast & Brunch, Ice Cream & Frozen Yogurt"
_T2Aa3Vf5t68PqqxvzoX0Q,Osteria Pasqualino,4430 William Penn Hwy,murrysville,PA,15668.0,3.5,58,"Italian, Pizza, Restaurants"
hgtLScZVfyxSg351g0D0dA,Trapp Haus BBQ,511 E Roosevelt St,phoenix,AZ,85004.0,4.5,156,"Food, Caterers, Bars, Nightlife, Restaurants, Barbeque, Event Planning & Services, Beer Bar, Food Trucks"
l7A73zaNzDyWJJ0ixc2ymw,Pizza Pit,330 W Main St,sun prairie,WI,53590.0,3.0,10,"Restaurants, Pizza, Sandwiches, Chicken Wings"
mQ_aMzTnkHSpbgdnOryeDA,Hook Fish & Chicken,6960 5th Ave,pittsburgh,PA,15208.0,3.5,14,"Restaurants, Chicken Wings"
jSfnItqaOnEp2nenVF7fCg,Amuse Bouche,"17058 W Bell Rd, Ste 104",surprise,AZ,85374.0,4.0,232,"Event Planning & Services, Caterers, Breakfast & Brunch, Modern European, American (New), Restaurants, Sandwiches, French"
Z1ZVUWKxPd1r2sZ_XBa5eQ,Midtown Tavern,623 North Ave,millvale,PA,15209.0,4.0,3,"Nightlife, Sports Bars, Dive Bars, American (Traditional), Restaurants, Bars"
SFgBVh5txmYgz5qaz67mxg,Olmsted Falls Sunoco,9796 Columbia Rd,olmsted falls,OH,44138.0,4.5,24,"Middle Eastern, Delis, Specialty Food, Gas Stations, Donuts, Sandwiches, Restaurants, Food, Automotive"
vUhxuFgKCZn6cTZePbhd6g,Starbucks,1401 East Boulevard,charlotte,NC,28203.0,3.5,103,"Coffee & Tea, Food, Restaurants"
Q6qI_1C0q2E-GQCl47mFUQ,Auntie Anne's,"7400 Las Vegas Blvd, Unit C-2",las vegas,NV,89123.0,4.0,6,"Pretzels, Restaurants, Food, Hot Dogs"
pn6Vfbs55uFQ5QYOXwUzow,Passport Coffee & Tea,7585 E Gray Rd,scottsdale,AZ,85260.0,5.0,26,"Coffee Roasteries, Coffee & Tea, Wholesale Stores, Shopping, Food, Restaurants"
FCTP-l3FBh0hOcsYpVLMSQ,Mario's Pizza & Italian Restaurant,2349 Cherry Rd,rock hill,SC,29732.0,4.0,50,"Italian, Restaurants, Pizza"
3SMwVNXE9kONLopRpIDbcg,Skip & Jan's Sports Bar,1520 W Warner Rd,gilbert,AZ,85284.0,3.5,51,"Nightlife, Bars, Pool Halls, Restaurants, American (Traditional), Sports Bars"
MQXZW_c30OdTsLcLkhjzlQ,Peter Piper Pizza,2131 S Decatur Blvd,las vegas,NV,89102.0,3.5,51,"Restaurants, Buffets, Chicken Wings, Pizza"
_4Gpn_NIM94D9OFucgfaJQ,Mastro's Ocean Club,15045 N Kierland Blvd,scottsdale,AZ,85254.0,4.0,659,"Restaurants, Steakhouses, Seafood, Bars, Nightlife, Lounges, American (Traditional)"
Lx2iogriI7219WkgKgliAQ,Noble Beast Brewing,1470 Lakeside Ave E,cleveland,OH,44114.0,4.5,114,"Nightlife, Restaurants, Pubs, Bars, Breweries, Brewpubs, Food, American (New)"
vUUNM7RISc-51Tqx8JzRRQ,El Pollo Loco,949 N Dobson Rd,mesa,AZ,85201.0,2.5,45,"Mexican, Fast Food, Restaurants, Chicken Wings"
dfVmClBit5Hd7u9_lFY1Lg,Penn Station East Coast Subs,808 Liberty Ave,pittsburgh,PA,15222.0,3.0,29,"Sandwiches, Restaurants, Cheesesteaks, American (Traditional)"
j00iBr6uYnwgFs_J5y9f0w,Rocco's NY Pizza & Pasta,6870 S Rainbow Blvd,las vegas,NV,89118.0,3.5,261,"Italian, Specialty Food, Pasta Shops, Pizza, Restaurants, Food"
dmu1wM0CRgeoTIUXFihU7Q,QDOBA Mexican Eats,11324 Euclid Ave,cleveland,OH,44106.0,3.0,30,"Event Planning & Services, Fast Food, Mexican, Caterers, Restaurants"
Tl9h-Qev_OymQ7XB1kbKnw,Master Pizza,2736 Medina Rd,medina,OH,44256.0,3.5,12,"Restaurants, Italian, Chicken Wings, Pizza"
EOo2My0Wt-h942RbNRzEFQ,The Pizza Company,3502 Main St,munhall,PA,15120.0,3.5,15,"Salad, Pizza, Restaurants"
G32N8Tr2LyvHl4FnUTt5pg,Ginza,4734 Liberty Ave,pittsburgh,PA,15224.0,4.0,137,"Sushi Bars, Japanese, Restaurants"
bF1BnDBMLDeoJw7ani315A,KFC,4306 Ohio River Blvd,bellevue,PA,15202.0,2.0,6,"Chicken Wings, Chicken Shop, Restaurants, Fast Food"
0WoQQlMXVIDEgI0xNdENKA,Feast Buffet,11011 W Charleston Blvd,las vegas,NV,89135.0,3.5,655,"Buffets, Restaurants"
Pl4SdIP1jWjoF0RKwPsnZw,5th Avenue Deli & Grill,27040 Cedar Rd,beachwood,OH,44122.0,3.5,11,"American (New), Delis, American (Traditional), Restaurants, Middle Eastern, Breakfast & Brunch"
WCqcYtJ4rUxA4bIzjOfzqg,Vapiano,201 S Tryon St,charlotte,NC,28202.0,3.5,433,"Breakfast & Brunch, Pizza, Nightlife, Restaurants, Italian, Bars"
9aPWpQvBIgq4CnNb_3u8Gw,Jack In The Box,19818 N 27th Ave,phoenix,AZ,85027.0,2.0,7,"Restaurants, Fast Food"
mt9mrG8wALTzD3YYGim3mQ,City Works - Pittsburgh,2 Ppg Pl,pittsburgh,PA,15222.0,3.0,238,"American (New), Pubs, Beer Bar, American (Traditional), Restaurants, Nightlife, Sports Bars, Bars"
y_Oig8XBVyyOJ-r_m95ABg,Wendy's,60 Towne Square Way,pittsburgh,PA,15227.0,2.5,3,"Fast Food, Restaurants"
Vw9u6qar1I2QlkQOV6KNVA,Siam Thai Cusine,"5008 W Northern Ave, Ste 1",glendale,AZ,85301.0,4.5,285,"Restaurants, Thai"
HCMwXgLZ94pKGfNr-Zt57w,Bakers Square,7800 Plaza Blvd,mentor,OH,44060.0,4.0,22,"Food, Desserts, Breakfast & Brunch, Bakeries, Restaurants, American (Traditional)"
emgbzQqeK9MkjvWH8LHF0w,Desert Eagle Brewing Company,2613 N Thunderbird Cr,mesa,AZ,85215.0,3.0,26,"Food, Bars, Nightlife, Breweries, Restaurants, Beer, Wine & Spirits, Pubs, Barbeque, Burgers"
-R_u_4Ya8ceUN7qDlvIQTg,FruJuice,1300 W Sunset Rd,las vegas,NV,89014.0,5.0,3,"Juice Bars & Smoothies, Restaurants, Mexican, Food, Tacos"
pTNatiVBoVnx2w2kwaD66g,Billy's Roadhouse,10150 Old Perry Hwy,wexford,PA,15090.0,3.0,19,"Restaurants, American (New)"
n3ry8GxT_Atov6GAIzRGKQ,Bojangles' Famous Chicken 'n Biscuits,7047 South Blvd,charlotte,NC,28217.0,1.5,10,"Restaurants, Fast Food, Chicken Shop, Chicken Wings, Breakfast & Brunch"
lxOmS254ZE3NcxPDI3Uv3g,China Q II,838 Union St S,concord,NC,28025.0,3.5,22,"Restaurants, Chinese"
3EkVn5_YsP0q6LvMfTsVuQ,Cafe Social,102 N Bedford St Madison Wi,madison,WI,53703.0,4.5,8,"Food, Coffee & Tea, Cafes, Breakfast & Brunch, Restaurants, Specialty Food"
QqVfWRqOO_exljN8IWgeLQ,Shawarma Brothers,1808 Portage Trl,cuyahoga falls,OH,44223.0,5.0,78,"Restaurants, Mediterranean"
-BrMNg4MbpftOUTjOMVp9g,Mint Indian Cuisine,"8752 E Shea Blvd, Ste C-11",scottsdale,AZ,85260.0,3.5,152,"Restaurants, Vegetarian, Halal, Buffets, Indian"
UN_6ebslv5cxdDmZAX3ivQ,Luna Lounge,3057 Las Vegas Blvd,las vegas,NV,89109.0,4.0,380,"Tapas Bars, Restaurants, Bars, Lounges, Hookah Bars, Nightlife"
ahGtKEHYxY3igWrTHh7FVQ,Top Marks Cafe,7240 E Main St,scottsdale,AZ,85251.0,5.0,111,"Cafes, Coffee & Tea, Food, Gelato, Ice Cream & Frozen Yogurt, Restaurants, Creperies"
ZaTbKhLraYurkcT7LrkSOA,JBC Coffee Roasters,5821 Femrite Dr,madison,WI,53718.0,5.0,16,"Restaurants, Coffee & Tea, Food, Coffee Roasteries"
YV5eUoHCsE3RUVGP8qL3Jw,Sonic Drive-In,5151 W Peoria Ave,glendale,AZ,85302.0,2.0,26,"American (Traditional), Food, Restaurants, Burgers, Fast Food, Ice Cream & Frozen Yogurt"
qZjJsM5SpIkggIygDECyMA,Charley's Grilled Subs,"1480 Concord Pkwy N, Ste 86",concord,NC,28025.0,3.5,6,"Restaurants, Sandwiches"
mQeWho9G2R9NpYfAVfR81g,Rat Pack Bar And Grill,1911 E Desert Inn,las vegas,NV,89169.0,4.0,4,"Restaurants, American (Traditional)"
m-9szrj48FkP-I6pummd7w,Filiberto's Mexican Food,16225 E. Palisades Blvd,fountain hills,AZ,85268.0,3.0,17,"Restaurants, Fast Food, Tacos, Mexican"
jP7zIbDXor7fQ8phrU6LQQ,Pizza Hut,901 S Kings Dr,charlotte,NC,28204.0,1.5,32,"Italian, Chicken Wings, Pizza, Restaurants"
Wa2X66syShuMSVUYAj1C-Q,Yan's,"15557 W Roosevelt St, Ste 101",goodyear,AZ,85338.0,3.5,85,"Restaurants, Chinese"
MgScNgEPoNExpCOwcgQR3g,LongHorn Steakhouse,20999 Center Ridge Rd,rocky river,OH,44116.0,3.0,53,"Restaurants, Steakhouses, Barbeque, American (Traditional)"
8PaMGALpL7FwwdUy7eK4ZA,Yogis Grill,"3121 W Peoria Ave, Ste 105",phoenix,AZ,85029.0,3.5,54,"Restaurants, Korean, Sushi Bars, Japanese"
aYdcqAQbQRSnSz-1Xp65LA,Chick-fil-A,"1290 S Normal Ave, Memorial Union Building, Memorial Union Building",tempe,AZ,85281.0,3.5,5,"Fast Food, Event Planning & Services, Caterers, Restaurants"
IR7jxb7CAhdT1MNdhpK9rw,Firehouse Grille & Pub,2768 Stark Dr,willoughby hills,OH,44094.0,3.5,46,"American (New), Bars, Restaurants, American (Traditional), Pubs, Sports Bars, Nightlife"
OIqUB55RM-o4OK9ZwpjmGA,KFC,9039 W Olive Ave,peoria,AZ,85345.0,1.5,39,"Chicken Shop, Restaurants, Fast Food, Chicken Wings"
odJzhCY4-FqEvB82sNjNsg,Domino's Pizza,1145 S Mesa Dr,mesa,AZ,85210.0,2.0,20,"Restaurants, Chicken Wings, Italian, Sandwiches, Pizza"
qF-NiRVw5OPD_MPUJNlt9g,Arby's,2115 Warrensville Ctr Rd,cleveland,OH,44121.0,3.0,3,"Fast Food, Restaurants, Sandwiches"
yHYjDPuRtLvhvMpOn5fXOQ,Naked Fish's Sushi & Grill,"3945 S Durango Dr, Ste A6",las vegas,NV,89147.0,4.5,576,"Restaurants, Japanese, Food, Sushi Bars, Desserts"
yAkaDc6MWX3dy8bnEcCrRQ,Imperial Garden,2039 Allen Blvd,middleton,WI,53562.0,3.0,94,"Chinese, Restaurants, Venues & Event Spaces, Event Planning & Services, Asian Fusion, Party & Event Planning"
DkSUZM4uBoTRkRzWWT5syw,Oakhouse Farm Bakery,2221 Mustang Way,madison,WI,53718.0,4.0,4,"Restaurants, Bakeries, Food, Donuts"
_5p2MuUnX7aYIh0c1WHg1w,Texas Ranch Steak House,1310 W Sugar Creek Rd,charlotte,NC,28262.0,3.5,23,"Steakhouses, Restaurants"
FRLsAoFLBd7qH4N5YAoh5w,Red Onion Hoagies & Pizza,2925 S Park Rd,bethel park,PA,15102.0,4.0,16,"Pizza, Food Delivery Services, Sandwiches, Restaurants, Food, Burgers, Italian"
ie8F4cL15JQi8cZVY78xRA,Emzy Sushi Bar & Asian Kitchen,"550 S Tryon St, Ste 160",charlotte,NC,28202.0,3.0,137,"Asian Fusion, Restaurants, Sushi Bars"
MASMoYbcWPQ_eLjzaujZiA,Applebee's Grill + Bar,3938 Medina Rd,akron,OH,44333.0,2.5,17,"Burgers, Bars, Steakhouses, American (Traditional), Sports Bars, Nightlife, Restaurants"
AWL3aobRhxf45LPe_5BEqA,Pizza Hut,70 Barrington Town Square Dr,aurora,OH,44202.0,2.5,5,"Chicken Wings, Restaurants, Pizza, Italian"
E6tGAYZ2J1EIwCDHtVI1yg,HD Asian Bistro,"16740 E Palisades Blvd, Ste 110",fountain hills,AZ,85268.0,3.5,55,"Seafood, Vegetarian, Chinese, Restaurants"
6OjAOpupZOllj6mzLomVuQ,Panda Express,4949 N Rancho Dr,las vegas,NV,89130.0,3.0,4,"Fast Food, Chinese, Restaurants"
tSJaZL5X81j2k-GqtpBM_w,Peter Piper Pizza,"4105 N 51st Ave, Ste 111",phoenix,AZ,85031.0,1.5,10,"Chicken Wings, Buffets, Restaurants, Pizza"
Km7BcCSXb78oymx-Ek2P9w,Husongs Cantina,3930 Las Vegas Blvd,las vegas,NV,89119.0,5.0,3,"Restaurants, Mexican"
tovUJgSCxi2JfUtP9eNQcA,Barro's Pizza,15403 W Greenway Rd,surprise,AZ,85379.0,4.0,161,"Italian, Restaurants, Sandwiches, Pizza"
EX60HoNJRs3ALidmEGDgWA,Jimmy John's,350 E McCullough Dr,charlotte,NC,28263.0,4.0,35,"Delis, Restaurants, Sandwiches, Fast Food"
3N6cRLLJnrFU31G66WHlfQ,Miles Farmers Market,28560 Miles Rd,solon,OH,44139.0,4.0,61,"Food, Bakeries, Specialty Food, Fruits & Veggies, Event Planning & Services, Farmers Market, Grocery, Beer, Wine & Spirits, Delis, Caterers, Restaurants"
wSAGILK2CFbq5BVZ5D67-A,Adega,2017 E 9th St,cleveland,OH,44115.0,4.0,172,"Hotels, Event Planning & Services, Mediterranean, Nightlife, Bars, Hotels & Travel, Food, Lounges, Beer, Wine & Spirits, Greek, Breakfast & Brunch, Restaurants"
x8_NelKV1JY5S5bN7mWJuQ,Frank & Albert's,2400 E Missouri Ave,phoenix,AZ,85016.0,3.5,214,"Restaurants, Local Flavor, Breakfast & Brunch, American (Traditional)"
X2zVoSi1X-Hgz_95hzvF8w,Dragon Express,9815 Sam Furr Rd,huntersville,NC,28078.0,2.0,24,"Chinese, Restaurants"
5O1l8b23r6GIIr2ZHy6nkg,Zeppe's Pizzeria,"320 Broadway Ave, Ste A",bedford,OH,44146.0,2.5,11,"Pasta Shops, Pizza, Restaurants, Italian, Food, Event Planning & Services, Specialty Food, Caterers, Chicken Wings"
bJGtHxejEJboO2o_DtaPEQ,Applebee's Grill + Bar,4039 Washington Rd,peters township,PA,15317.0,2.5,19,"Bars, Sports Bars, Nightlife, American (Traditional), Burgers, Restaurants, Steakhouses"
yxLVwItd1Wnhy6SeUUcNYA,The Lodge: A Sportsman's Grill,7725 Colony Rd,charlotte,NC,28226.0,3.5,95,"Bars, Comfort Food, Nightlife, Food, Gluten-Free, Beer, Wine & Spirits, American (Traditional), Burgers, Sports Bars, Restaurants"
H07XWxoGb3dMnSfdiZgrBA,Chicago Deli,34390 Aurora Rd,solon,OH,44139.0,3.5,81,"Soup, Delis, Sandwiches, Restaurants"
vRGVXE0CuPq6qA0k_3nVoA,Ned's Krazy Sub,"1356 S Gilbert Rd, Ste B-1",mesa,AZ,85204.0,3.5,55,"Restaurants, Sandwiches"
UWdU4RZYNMv0rotWcgGkaQ,Antlers Tavern,2202 W Broadway,monona,WI,53713.0,3.5,5,"Nightlife, Restaurants, American (Traditional), Dive Bars, Bars"
lQMZ2Rd0jGf1ZpekZpr1MA,China Sea,417 E 200th St,euclid,OH,44119.0,4.0,22,"Restaurants, Chinese"
AO2ZY9we2ceRQI74cmLUYA,Burger King,17015 N 7th St,phoenix,AZ,85022.0,1.5,28,"Burgers, Restaurants, Fast Food"
vT812nRctS62PVxUverayw,Mordeo Boutique Wine Bar,"5420 W Spring Mountain Rd, Ste 108",las vegas,NV,89146.0,5.0,104,"Tapas/Small Plates, Wine Bars, Spanish, American (Traditional), Restaurants, American (New), Nightlife, Bars"
1sv3rfOPMlTzqd8J0Ay4MA,Tropical Smoothie Cafe,"891 East Baseline Road, Suite 106",gilbert,AZ,85233.0,3.0,61,"Food, Vegetarian, Juice Bars & Smoothies, Restaurants, Cafes, Sandwiches"
iMGGM-WVNKep9c6bgRYjpA,Naf Naf Grill,6714 Rockside Rd,independence,OH,44131.0,4.0,78,"Restaurants, Mediterranean, Salad, Falafel, Middle Eastern"
n2HkJt3y4Uvwex5AT5IeRA,McDonald's,1325 W Broadway,tempe,AZ,85282.0,2.0,49,"Burgers, Restaurants, Coffee & Tea, Fast Food, Food, American (Traditional)"
Y82DnGemuGD0WTsF50-cpA,Joe's Bar and Restaurant,40980 Butternut Pk Ct,elyria,OH,44035.0,4.5,3,"Burgers, Chicken Wings, American (Traditional), Bars, Sandwiches, Nightlife, Restaurants"
nlwEqj2BwPATfrX_4kkd3g,Rogue BBQ PGH,825 Commonwealth Ave,west mifflin,PA,15122.0,3.5,6,"Food, Event Planning & Services, Barbeque, Caterers, Street Vendors, Restaurants"
3ed7T7HvUJUnPf6jDmys9A,Fun Asian Bistro,11655 Frankstown Rd,pittsburgh,PA,15235.0,4.5,27,"Asian Fusion, Restaurants"
bc1AjJOBzA3FSKF4U9v3bw,Rags Real Chicken & Waffles,12242 N 111th Ave,youngtown,AZ,85363.0,4.0,63,"Breakfast & Brunch, Southern, Waffles, Soul Food, Restaurants"
TeHB4-F_5Mwg1VE2Uzu0Ag,Buca di Beppo Italian Restaurant,3850 S Las Vegas Blvd,las vegas,NV,89109.0,3.5,466,"Italian, Event Planning & Services, Pizza, Restaurants, Food, Caterers"
ZoZWONMz3tzxRLOSQEJosQ,Prairie Fire,"1308 W Dayton St, Fl 1, Union S",madison,WI,53715.0,2.5,9,"Beer Bar, Nightlife, Bars, Coffee & Tea, Food, Wine Bars, Delis, Restaurants"
CLwwfGV6SJ50fl3ZCK6C3g,Ed's Fish & Chips,306 N Central Ave,avondale,AZ,85323.0,3.5,34,"Seafood, Restaurants, Fish & Chips, Fast Food, Food, Sandwiches, Desserts"
HObQ6NS2Y805X-3TAgB0KQ,Kreative Kupcakes,701 E Western Ave,avondale,AZ,85323.0,3.5,9,"Restaurants, Bakeries, Cafes, Cupcakes, Food"
Hw-yFY8Fz8HOvY6I5l7Ljg,Yoasis,"1304 E Chandler Blvd, Ste 104",phoenix,AZ,85048.0,4.0,57,"Ice Cream & Frozen Yogurt, Food, American (Traditional), Restaurants"
IUMyUYOIR9UQ7XGIEQKOuA,Lo-lo's Chicken & Waffles,3400 E Sky Harbor Blvd,phoenix,AZ,85034.0,2.5,100,"Ethnic Food, Food, Specialty Food, Southern, Restaurants"
lINk_EU_elY6iTrfUGcRqg,El Pollo Loco,2923 Craig Rd,las vegas,NV,89032.0,2.0,60,"Fast Food, Restaurants, Mexican"
GV5jI4xbBLNiqujLIFrcuw,China House,333 Allegheny Ave,oakmont,PA,15139.0,4.0,20,"Restaurants, Food, Chinese"
a43y8NlbETk2yNyenLJ-Ag,McDonald's,774 S Val Vista Dr,gilbert,AZ,85296.0,2.0,42,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food"
MP0SNMrYp1m0-KOW7uPeGA,Little City Grill,802 N Mantua St,kent,OH,44240.0,4.0,30,"Soup, Beer, Wine & Spirits, American (Traditional), Restaurants, Food"
Gh752sLvWvzl_n-CHWYwyA,Milano's Pizza,3616 William Flynn Hwy,allison park,PA,15101.0,4.0,22,"Restaurants, Salad, Chicken Wings, Pizza"
9CqqoXLLF4vwrZ1keQSMlg,Hickory Tavern,"2674 Celanese Rd, Unit A",rock hill,SC,29732.0,3.5,57,"Bars, Nightlife, Chicken Wings, Seafood, American (Traditional), Sports Bars, Restaurants"
fngEhtJ9GjcZFc5jb6fncA,Sushi Nakano,"4025 E Chandler Blvd, Ste 44",phoenix,AZ,85048.0,4.5,97,"Restaurants, Japanese, Sushi Bars"
aPvvjVN_JrK0fcyixNOfcw,Papa John's Pizza,11518 Providence Rd,charlotte,NC,28105.0,3.0,5,"Italian, Pizza, Food, Restaurants, Food Delivery Services"
_n5gPknmF6_WBrFngFb21w,Amaravati Grill,8145 Ardrey Kell Rd,charlotte,NC,28277.0,3.0,36,"Food, Seafood, Restaurants, Barbeque, Indian, Desserts"
b5epWgPoVcXoMJdCCzFMUw,Café Zupas,1935 E Camelback Rd,phoenix,AZ,85016.0,3.5,339,"Restaurants, American (New), Salad, Soup, Sandwiches"
6sqfAMlX68kusvE_FsIr-w,Jimmy John's,501 Grant St,pittsburgh,PA,15219.0,3.5,41,"Delis, Fast Food, Sandwiches, Restaurants"
_MeGxn_23d51eOyk-0XuHg,Petes Fish & Chips,1111 E Buckeye Rd,phoenix,AZ,85034.0,3.0,25,"Fish & Chips, American (Traditional), Seafood, Restaurants"
4khsN1eXcWR0YYmROlLEzw,SkyJump Las Vegas,2000 Las Vegas Blvd S,las vegas,NV,89104.0,4.0,151,"Bars, Amusement Parks, Hotels & Travel, Active Life, Tours, Nightlife, Restaurants, Skydiving"
nMo0ozHO7cqsPaxw_7N6ow,Dim Sum Chinese Restaurant,2920 Central Ave,charlotte,NC,28205.0,3.0,203,"Dim Sum, Restaurants, Chinese"
e2DH7QQssuGqwLltAI5pEg,Humphrey's Kitchen & Koffee,"4742 N 24th St, Ste A-100",phoenix,AZ,85016.0,4.5,22,"Delis, Restaurants, Sandwiches, Breakfast & Brunch"
U8VBmn3BpDx9udmALk2TBg,Bob Evans,700 N Leavitt Rd,amherst,OH,44001.0,2.5,18,"Bed & Breakfast, Comfort Food, Salad, Breakfast & Brunch, American (Traditional), Hotels & Travel, Restaurants"
1c4IxxSQxuh2mHVm6o2b9g,Tks Cheesesteak,112 E Congress Ave,rantoul,IL,61866.0,4.5,10,"Restaurants, Cheesesteaks, Chicken Wings, Food, Food Trucks, Burgers"
5q_zOkd2X8lU775IoUnxBQ,Sweet Buzz Bean & Bistro,3353 Rt 130,harrison city,PA,15636.0,4.0,42,"Coffee & Tea, Restaurants, Bagels, Food, American (Traditional), American (New), Hot Dogs, Bakeries, Breakfast & Brunch"
Adfso3cOhkAfv8YXC__aqg,Madison Avenue Bar & Grille,"855 E Twain Ave, Ste 114",las vegas,NV,89169.0,3.5,14,"Sports Bars, Burgers, Restaurants, Bars, Pizza, Nightlife"
vBNM4NEBuO66Hk5yO797eA,Lupie's Cafe,2718 Monroe Rd,charlotte,NC,28205.0,4.0,220,"American (Traditional), Restaurants"
JS8zqTShTYXHvpsWYTaQ6A,Dive Bar & Grill,5147 Butler St,pittsburgh,PA,15201.0,4.0,130,"Dive Bars, American (Traditional), Nightlife, Bars, Restaurants"
iCGGpIeD09JxG4K8cKYjDA,Dough New York Style Bakery,"360 Exchange St NW, Ste 111",concord,NC,28027.0,3.5,30,"Cafes, Desserts, Cupcakes, Restaurants, Bakeries, Food"
09UgfMdTxFx0Qppa4eQJNg,Mint Hill Rock Store BBQ,"7032 Brighton Park, Ste 200",mint hill,NC,28227.0,3.0,41,"Restaurants, Barbeque"
XSCYYvstSpCVW8wC7rJT7w,Anntony's Caribbean Cafe,6434 W Sugar Creek Rd,charlotte,NC,28269.0,3.5,119,"Restaurants, Chicken Wings, Barbeque, Caribbean, Seafood, Salad"
8nDEOGVVvReXFJ2zjPh4Pw,Denny's,5318 Boulder Hwy,las vegas,NV,89122.0,2.5,63,"Diners, American (Traditional), Breakfast & Brunch, Restaurants"
X2ALhyLnFm5X-9jzDTfOGQ,Corner Store,1520 N Verrado Way,buckeye,AZ,85396.0,3.0,15,"Car Wash, Convenience Stores, Automotive, Gas Stations, Food, Restaurants, Hot Dogs"
n2WtavwwYZyOr0ImiImquQ,Jack in the Box,220 N Hoskins Rd,charlotte,NC,28216.0,2.5,15,"Fast Food, Restaurants"
qwc30hKEL7DRzEznxZo28A,Sushi Cruise,"2625 E Tropicana Ave, Ste A",las vegas,NV,89121.0,4.5,57,"Salad, Restaurants, Japanese, Sushi Bars"
tJITTrheGN4ZZ25xMqWwnA,Village Inn,9490 W Northern Ave,glendale,AZ,85305.0,3.5,57,"Restaurants, American (Traditional), Breakfast & Brunch"
aGAeYVf2sBygo2OJJBbuIg,Hi Fi Kitchen & Cocktails,4420 N Saddlebag Trl,scottsdale,AZ,85251.0,3.0,236,"Restaurants, Nightlife, American (New), Bars, Cocktail Bars, Breakfast & Brunch, American (Traditional)"
IgGRqEUqSdpq8l73a8dgSw,AJ Bambino Pizzeria,910 Beaver Grade Rd,coraopolis,PA,15108.0,3.0,22,"Salad, Pizza, Italian, Food, Restaurants"
CZ8LgVpvieYAYXhUUZ-iHA,Atria's Restaurant & Tavern,5517 William Flynn Hwy,gibsonia,PA,15044.0,2.5,26,"Caterers, Event Planning & Services, Food, Breakfast & Brunch, American (Traditional), Bars, Restaurants, Nightlife, Seafood"
_KaMPsrR7VMlQ-Dv2VArUA,Deanatella's Deli,7525 Granger Rd,valley view,OH,44131.0,5.0,23,"Restaurants, Italian"
ZeXncIjypDs9Vy9HSTjnnA,Breakfastime,750 Cabarrus Ave W,concord,NC,28027.0,4.5,26,"Breakfast & Brunch, Restaurants, Sandwiches, Salad"
bJeVUZ8vCVLGYGIaVbY4Xw,McDonald's,10230 N 32nd St,phoenix,AZ,85028.0,1.5,56,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers"
SgwMaS67XFl8OWgm_Rkyzg,Romeo's Pizza,548 Miner Rd,highland heights,OH,44143.0,4.0,12,"Pizza, Restaurants"
Z5eukYH32_nFljOTC2DJ0g,Grimaldi's Pizzeria,"9595 S Eastern Ave, Ste 100",las vegas,NV,89123.0,4.0,712,"Pizza, Restaurants"
A5Rkh7UymKm0_Rxm9K2PJw,Yard House,6593 Las Vegas Blvd S,las vegas,NV,89119.0,4.0,1375,"Steakhouses, American (Traditional), Restaurants, Vegetarian, American (New), Beer Bar, Cocktail Bars, Seafood, Asian Fusion, Wine Bars, Sports Bars, Nightlife, Bars"
znaF77z3hCOqpLNEPhi1yg,McDonald's,15629 Broadway Ave,maple heights,OH,44137.0,2.0,3,"Coffee & Tea, Burgers, Food, Restaurants, Fast Food"
8R_oemw4rNjJL6sd40O_oQ,Over Easy,"4730 E Indian School Rd, Ste 123",phoenix,AZ,85018.0,3.5,670,"Sandwiches, Salad, Breakfast & Brunch, Restaurants"
LuqFbuLQXT3CN3hIyKiRkA,Pancake Cafe,"2420 WI-138, Ste 106",stoughton,WI,53589.0,2.5,11,"American (Traditional), Restaurants, Breakfast & Brunch"
lj8VlAECp-MmQ4mE2Ov5BQ,Subway,2501 S Market St,gilbert,AZ,85295.0,2.5,6,"Restaurants, Sandwiches, Fast Food"
