"","Checkin_day","Checkin_night"
"8758",104,2704
"8759",270,573
"8760",1,25
"8761",9,14
"8762",44,108
"8763",13,166
"8764",57,18
"8765",120,17
"8766",249,91
"8767",24,62
"8768",145,1223
"8769",16,138
"8770",101,10
"8771",7,78
"8772",0,1
"8773",17,261
"8774",3,3
"8775",40,483
"8776",1,3
"8777",2,9
"8778",2,0
"8779",0,31
"8780",34,2
"8781",9,9
"8782",11,31
"8783",142,88
"8784",131,556
"8785",2,16
"8786",67,818
"8787",11,149
"8788",41,170
"8789",62,1578
"8790",308,1071
"8791",982,1533
"8792",29,90
"8793",22,52
"8794",4,7
"8795",49,95
"8796",11,73
"8797",60,306
"8798",20,80
"8799",7,52
"8800",34,7
"8801",29,67
"8802",14,2
"8803",3,0
"8804",6,24
"8805",9,9
"8806",10,43
"8807",65,308
"8808",49,243
"8809",0,2
"8810",4,24
"8811",16,1
"8812",2,55
"8813",196,272
"8814",0,6
"8815",27,76
"8816",5,11
"8817",0,9
"8818",57,169
"8819",3,7
"8820",54,279
"8821",1,6
"8822",7,11
"8823",2,70
"8824",30,169
"8825",11,4
"8826",0,2
"8827",87,1762
"8828",17,57
"8829",18,252
"8830",5,25
"8831",84,340
"8832",299,941
"8833",8,60
"8834",0,18
"8835",1,17
"8836",27,185
"8837",94,302
"8838",105,2120
"8839",49,296
"8840",1,24
"8841",20,424
"8842",173,1010
"8843",119,1225
"8844",59,1168
"8845",70,923
"8846",173,72
"8847",37,561
"8848",19,84
"8849",24,22
"8850",34,97
"8851",600,492
"8852",4,212
"8853",103,160
"8854",23,89
"8855",369,854
"8856",91,357
"8857",32,58
"8858",11,35
"8859",13,15
"8860",7,6
"8861",3,30
"8862",6,76
"8863",350,2626
"8864",63,34
"8865",20,87
"8866",13,78
"8867",5,37
"8868",2,134
"8869",159,22
"8870",3,5
"8871",25,15
"8872",81,144
"8873",11,8
"8874",0,4
"8875",5,5
"8876",94,46
"8877",79,43
"8878",221,369
"8879",1916,1213
"8880",2,10
"8881",8,57
"8882",344,596
"8883",1,2
"8884",2,1
"8885",3,2
"8886",0,4
"8887",12,10
"8888",5,0
"8889",8,9
"8890",8,5
"8891",1,3
"8892",32,57
"8893",2,5
"8894",1,6
"8895",25,66
"8896",9,2
"8897",22,27
"8898",100,164
"8899",53,49
"8900",2,0
"8901",19,4
"8902",9,37
"8903",13,556
"8904",1,2
"8905",4,1
"8906",1,2
"8907",10,340
"8908",29,90
"8909",2,10
"8910",5,9
"8911",96,330
"8912",13,41
"8913",88,37
"8914",124,1548
"8915",58,199
"8916",7,21
"8917",0,2
"8918",145,42
"8919",61,142
"8920",7,12
"8921",7,254
"8922",0,1
"8923",15,19
"8924",0,2
"8925",12,100
"8926",5,34
"8927",2,20
"8928",3,4
"8929",107,125
"8930",5,22
"8931",2,8
"8932",57,1116
"8933",33,530
"8934",44,194
"8935",4,17
"8936",9,7
"8937",74,59
"8938",5,5
"8939",23,54
"8940",1,2
"8941",300,555
"8942",24,29
"8943",54,22
"8944",12,59
"8945",9,59
"8946",25,231
"8947",26,22
"8948",22,71
"8949",2,27
"8950",64,81
"8951",20,29
"8952",0,1
"8953",229,117
"8954",7,8
"8955",1,11
"8956",59,138
"8957",1,1
"8958",22,1
"8959",3,53
"8960",1,10
"8961",6,71
"8962",1,47
"8963",11,34
"8964",104,172
"8965",5,64
"8966",2,16
"8967",0,1
"8968",1,6
"8969",217,156
"8970",41,16
"8971",413,543
"8972",103,154
"8973",5,11
"8974",19,108
"8975",1,8
"8976",28,65
"8977",69,124
"8978",410,3956
"8979",57,56
"8980",3,0
"8981",1,48
"8982",6,6
"8983",32,56
"8984",41,35
"8985",0,3
"8986",48,90
"8987",43,546
"8988",3,2
"8989",107,206
"8990",1,5
"8991",11,94
"8992",1,10
"8993",35,346
"8994",3,0
"8995",14,15
"8996",19,35
"8997",76,48
"8998",12,138
"8999",5,7
"9000",16,49
"9001",38,16
"9002",5,49
"9003",0,50
"9004",0,4
"9005",2,17
"9006",15,42
"9007",9,6
"9008",2,85
"9009",32,889
"9010",258,1268
"9011",28,459
"9012",14,114
"9013",1,42
"9014",5,69
"9015",158,437
"9016",15,95
"9017",399,160
"9018",3,1
"9019",19,24
"9020",12,8
"9021",67,103
"9022",12,67
"9023",12,9
"9024",14,174
"9025",38,287
"9026",3,35
"9027",24,24
"9028",56,19
"9029",30,367
"9030",81,102
"9031",69,283
"9032",0,15
"9033",49,253
"9034",39,520
"9035",9,55
"9036",135,147
"9037",69,1047
"9038",49,4
"9039",470,596
"9040",3,16
"9041",78,948
"9042",16,81
"9043",47,618
"9044",26,115
"9045",15,36
"9046",15,67
"9047",83,19
"9048",4,28
"9049",17,116
"9050",7,17
"9051",105,604
"9052",25,405
"9053",80,1942
"9054",25,360
"9055",16,157
"9056",2,14
"9057",0,2
"9058",7,17
"9059",117,52
"9060",25,6
"9061",9,20
"9062",20,113
"9063",207,656
"9064",8,14
"9065",37,211
"9066",47,183
"9067",106,86
"9068",8,30
"9069",35,3
"9070",21,66
"9071",0,22
"9072",3,5
"9073",5,1
"9074",1,32
"9075",7,49
"9076",15,344
"9077",4,36
"9078",3,17
"9079",32,11
"9080",70,295
"9081",42,49
"9082",15,202
"9083",719,611
"9084",62,372
"9085",20,2
"9086",8,99
"9087",0,1
"9088",31,34
"9089",2,26
"9090",62,37
"9091",27,142
"9092",13,22
"9093",11,13
"9094",283,72
"9095",11,26
"9096",27,59
"9097",171,1
"9098",289,3307
"9099",17,126
"9100",37,461
"9101",1,19
"9102",7,82
"9103",67,135
"9104",29,91
"9105",71,533
"9106",18,52
"9107",48,192
"9108",200,1430
"9109",39,82
"9110",19,65
"9111",11,53
"9112",16,141
"9113",12,189
"9114",13,99
"9115",38,280
"9116",8,564
"9117",291,1338
"9118",1,26
"9119",1,37
"9120",19,28
"9121",4,14
"9122",22,145
"9123",86,118
"9124",75,3
"9125",65,97
"9126",9,129
"9127",33,6
"9128",0,2
"9129",40,249
"9130",36,51
"9131",4,2
"9132",9,67
"9133",13,5
"9134",14,77
"9135",62,93
"9136",104,915
"9137",12,49
"9138",532,19
"9139",610,280
"9140",0,17
"9141",1,12
"9142",19,22
"9143",0,17
"9144",12,6
"9145",0,6
"9146",162,520
"9147",30,35
"9148",45,114
"9149",263,2285
"9150",95,234
"9151",0,37
"9152",4,34
"9153",1,5
"9154",14,65
"9155",2,2
"9156",26,57
"9157",50,125
"9158",6,186
"9159",49,823
"9160",2,3
"9161",5,46
"9162",12,237
"9163",651,1128
"9164",80,960
"9165",28,52
"9166",10,141
"9167",15,10
"9168",26,67
"9169",15,29
"9170",0,2
"9171",7,47
"9172",65,76
"9173",86,118
"9174",1,6
"9175",0,2
"9176",231,670
"9177",8,8
"9178",415,455
"9179",2,3
"9180",5,7
"9181",3,8
"9182",0,3
"9183",140,512
"9184",5,80
"9185",196,313
"9186",6,10
"9187",0,6
"9188",1,8
"9189",125,2734
"9190",33,60
"9191",6,77
"9192",3,6
"9193",0,7
"9194",283,1004
"9195",1,2
"9196",6,12
"9197",8,68
"9198",290,142
"9199",14,41
"9200",2,5
"9201",36,10
"9202",1,16
"9203",129,78
"9204",7,12
"9205",100,26
"9206",147,1958
"9207",1,0
"9208",8,9
"9209",52,157
"9210",11,42
"9211",3,35
"9212",31,100
"9213",14,32
"9214",41,94
"9215",36,815
"9216",4,28
"9217",94,1203
"9218",2,1
"9219",8,23
"9220",1192,4174
"9221",43,304
"9222",3,13
"9223",116,71
"9224",126,69
"9225",38,52
"9226",3,5
"9227",9,20
"9228",42,300
"9229",32,52
"9230",9,8
"9231",66,128
"9232",61,26
"9233",3,83
"9234",20,192
"9235",54,926
"9236",23,440
"9237",0,2
"9238",2537,5231
"9239",40,1409
"9240",5,5
"9241",48,235
"9242",3,120
"9243",4,8
"9244",15,42
"9245",46,520
"9246",1,13
"9247",49,782
"9248",29,104
"9249",13,0
"9250",13,3
"9251",34,123
"9252",40,34
"9253",75,32
"9254",1,4
"9255",17,0
"9256",477,2534
"9257",70,1567
"9258",118,1439
"9259",190,12
"9260",116,1613
"9261",0,16
"9262",16,36
"9263",48,933
"9264",2,2
"9265",10,15
"9266",5,34
"9267",59,10
"9268",86,29
"9269",4,30
"9270",8,8
"9271",520,2475
"9272",161,1048
"9273",81,124
"9274",47,107
"9275",1,2
"9276",1,7
"9277",204,156
"9278",22,323
"9279",18,55
"9280",78,49
"9281",1,3
"9282",205,70
"9283",1496,6064
"9284",57,609
"9285",1,4
"9286",11,27
"9287",19,4
"9288",37,188
"9289",27,27
"9290",28,50
"9291",2,10
"9292",138,355
"9293",71,336
"9294",39,256
"9295",84,1488
"9296",0,2
"9297",8,21
"9298",11,31
"9299",8,83
"9300",2,2
"9301",5,4
"9302",93,1780
"9303",19,4
"9304",10,58
"9305",3,5
"9306",26,34
"9307",53,20
"9308",4,17
"9309",17,56
"9310",19,188
"9311",3,2
"9312",13,45
"9313",5,2
"9314",8,16
"9315",1,14
"9316",773,124
"9317",0,19
"9318",29,34
"9319",147,2173
"9320",0,1
"9321",452,2763
"9322",28,239
"9323",0,4
"9324",57,20
"9325",1,0
"9326",8,39
"9327",13,59
"9328",120,139
"9329",38,124
"9330",25,67
"9331",11,18
"9332",1,2
"9333",6,16
"9334",433,1186
"9335",0,6
"9336",4,39
"9337",11,4
"9338",48,314
"9339",3,10
"9340",0,35
"9341",19,108
"9342",104,422
"9343",28,8
"9344",28,259
"9345",123,239
"9346",106,469
"9347",1,4
"9348",11,5
"9349",200,15
"9350",24,45
"9351",0,2
"9352",10,17
"9353",3,1
"9354",0,1
"9355",5,12
"9356",95,275
"9357",53,98
"9358",17,1
"9359",30,222
"9360",553,1940
"9361",637,2645
"9362",4,64
"9363",2,20
"9364",1,15
"9365",0,2
"9366",411,240
"9367",47,78
"9368",41,485
"9369",0,8
"9370",92,389
"9371",16,56
"9372",90,178
"9373",1,63
"9374",36,284
"9375",1,0
"9376",32,249
"9377",304,254
"9378",4,16
"9379",26,575
"9380",2,57
"9381",3,21
"9382",19,1
"9383",8,13
"9384",88,1087
"9385",19,267
"9386",195,796
"9387",18,83
"9388",27,65
"9389",2,78
"9390",5,32
"9391",22,68
"9392",37,27
"9393",2,35
"9394",6,5
"9395",4,27
"9396",52,35
"9397",2,22
"9398",10,17
"9399",3,8
"9400",1,5
"9401",120,318
"9402",78,664
"9403",11,31
"9404",160,472
"9405",5,52
"9406",1,1
"9407",11,244
"9408",23,19
"9409",2,13
"9410",139,697
"9411",113,73
"9412",49,209
"9413",8,45
"9414",7,18
"9415",1,5
"9416",35,65
"9417",1,36
"9418",79,14
"9419",0,9
"9420",5,5
"9421",3,8
"9422",8,277
"9423",15,24
"9424",30,23
"9425",0,5
"9426",26,35
"9427",5,29
"9428",22,9
"9429",4,71
"9430",159,2343
"9431",411,380
"9432",92,472
"9433",145,2187
"9434",19,18
"9435",58,299
"9436",10,19
"9437",81,147
"9438",102,14
"9439",142,328
"9440",10,5
"9441",32,78
"9442",13,18
"9443",1,5
"9444",405,1237
"9445",15,19
"9446",298,354
"9447",3,23
"9448",38,71
"9449",8,46
"9450",21,246
"9451",19,441
"9452",1,10
"9453",5,5
"9454",63,149
"9455",846,860
"9456",237,519
"9457",25,35
"9458",17,116
"9459",139,1226
"9460",15,87
"9461",73,205
"9462",91,1157
"9463",49,24
"9464",71,281
"9465",117,158
"9466",2,19
"9467",30,57
"9468",3,8
"9469",79,35
"9470",31,46
"9471",106,76
"9472",78,716
"9473",6,34
"9474",1,20
"9475",63,127
"9476",45,240
"9477",2,6
"9478",18,8
"9479",9,75
"9480",86,1039
"9481",24,73
"9482",0,2
"9483",28,31
"9484",114,176
"9485",0,1
"9486",108,16
"9487",14,0
"9488",73,201
"9489",0,3
"9490",5,34
"9491",8,3
"9492",4,10
"9493",165,1057
"9494",7,15
"9495",6,32
"9496",0,11
"9497",34,137
"9498",65,28
"9499",35,194
"9500",7,165
"9501",19,176
"9502",3,8
"9503",218,981
"9504",158,741
"9505",0,8
"9506",5794,2899
"9507",9,87
"9508",25,828
"9509",1,5
"9510",17,56
"9511",2,16
"9512",11,239
"9513",98,158
"9514",16,101
"9515",8,12
"9516",37,200
"9517",21,24
"9518",104,153
"9519",0,2
"9520",9,63
"9521",4,34
"9522",502,4334
"9523",27,73
"9524",3,11
"9525",12,69
"9526",4,16
"9527",1,5
"9528",9,35
"9529",804,124
"9530",0,1
"9531",2,10
"9532",136,274
"9533",20,280
"9534",1,8
"9535",118,103
"9536",57,80
"9537",1,39
"9538",140,150
"9539",45,2
"9540",4259,6645
"9541",340,138
"9542",19,9
"9543",3,22
"9544",3,25
"9545",121,448
"9546",4,37
"9547",4,6
"9548",117,1996
"9549",223,267
"9550",1,5
"9551",13,72
"9552",2,31
"9553",4,1
"9554",0,1
"9555",22,92
"9556",10,25
"9557",0,8
"9558",0,21
"9559",1436,1968
"9560",5,30
"9561",28,41
"9562",41,253
"9563",346,518
"9564",1,15
"9565",291,777
"9566",469,710
"9567",2,19
"9568",10,116
"9569",64,5
"9570",33,430
"9571",69,426
"9572",52,66
"9573",5,38
"9574",42,385
"9575",10,50
"9576",3,132
"9577",16,75
"9578",6,94
"9579",4,22
"9580",35,38
"9581",2,5
"9582",5,68
"9583",96,526
"9584",108,831
"9585",40,244
"9586",11,4
"9587",3,5
"9588",4,6
"9589",0,1
"9590",126,142
"9591",25,344
"9592",0,9
"9593",326,1460
"9594",7,122
"9595",28,229
"9596",2,41
"9597",93,60
"9598",103,380
"9599",234,473
"9600",52,168
"9601",3,25
"9602",123,401
"9603",8,22
"9604",27,143
"9605",6,9
"9606",7,117
"9607",10,90
"9608",24,67
"9609",362,286
"9610",335,45
"9611",1,13
"9612",2,20
"9613",34,149
"9614",7,30
"9615",168,100
"9616",13,29
"9617",45,519
"9618",7,46
"9619",26,135
"9620",16,193
"9621",40,52
"9622",5,22
"9623",149,200
"9624",4,15
"9625",148,3528
"9626",169,250
"9627",21,107
"9628",17,90
"9629",64,51
"9630",23,855
"9631",42,1
"9632",1,5
"9633",29,115
"9634",16,44
"9635",219,1331
"9636",46,629
"9637",278,945
"9638",32,535
"9639",3,7
"9640",6,115
"9641",11,230
"9642",171,447
"9643",69,359
"9644",17,72
"9645",60,106
"9646",56,64
"9647",112,596
"9648",74,562
"9649",69,751
"9650",19,35
"9651",42,251
"9652",40,244
"9653",22,168
"9654",5,83
"9655",13,27
"9656",20,130
"9657",68,2
"9658",51,33
"9659",8,12
"9660",267,5467
"9661",30,35
"9662",6,4
"9663",12,86
"9664",80,148
"9665",136,264
"9666",5,63
"9667",99,60
"9668",250,144
"9669",120,229
"9670",136,2210
"9671",243,1905
"9672",0,6
"9673",4,60
"9674",26,31
"9675",47,99
"9676",459,1706
"9677",2,6
"9678",20,70
"9679",0,14
"9680",27,448
"9681",13,39
"9682",34,124
"9683",0,5
"9684",1,17
"9685",2,48
"9686",36,139
"9687",23,75
"9688",1112,2839
"9689",0,1
"9690",7,40
"9691",90,3520
"9692",1,4
"9693",2,6
"9694",752,24
"9695",1,3
"9696",81,57
"9697",10,20
"9698",12,59
"9699",3,67
"9700",1,6
"9701",51,172
"9702",63,122
"9703",37,199
"9704",9,91
"9705",33,56
"9706",21,107
"9707",38,7
"9708",202,480
"9709",32,124
"9710",1,3
"9711",22,98
"9712",15,15
"9713",12,87
"9714",96,613
"9715",23,173
"9716",159,1362
"9717",24,58
"9718",5,2
"9719",17,100
"9720",30,15
"9721",105,142
"9722",5,19
"9723",1,1
"9724",3,14
"9725",170,722
"9726",179,605
"9727",0,11
"9728",1,27
"9729",17,330
"9730",8,69
"9731",7,6
"9732",116,84
"9733",23,100
"9734",162,238
"9735",6,45
"9736",20,163
"9737",63,108
"9738",218,1514
"9739",721,41
"9740",6,65
"9741",4,10
"9742",0,1
"9743",16,1
"9744",7,33
"9745",15,16
"9746",2,6
"9747",1,127
"9748",58,92
"9749",1,32
"9750",3,13
"9751",419,1841
"9752",16,72
"9753",13,58
"9754",0,6
"9755",27,176
"9756",4,6
"9757",69,740
"9758",71,174
"9759",16,78
"9760",4,6
"9761",35,18
"9762",3,7
"9763",4,28
"9764",162,3571
"9765",540,2018
"9766",352,320
"9767",205,194
"9768",71,92
"9769",70,118
"9770",18,12
"9771",14,30
"9772",54,81
"9773",0,3
"9774",27,301
"9775",19,308
"9776",4,24
"9777",70,62
"9778",1,4
"9779",48,352
"9780",23,92
"9781",261,3885
"9782",4,7
"9783",9,10
"9784",386,423
"9785",1,15
"9786",3,97
"9787",25,56
"9788",28,156
"9789",7,11
"9790",17,290
"9791",12,22
"9792",228,228
"9793",375,1038
"9794",0,6
"9795",15,245
"9796",1,3
"9797",48,30
"9798",9,63
"9799",28,155
"9800",9,114
"9801",14,198
"9802",52,28
"9803",0,14
"9804",51,5
"9805",43,58
"9806",17,34
"9807",42,83
"9808",413,208
"9809",150,358
"9810",54,6
"9811",6,46
"9812",6,21
"9813",6,2
"9814",13,44
"9815",10,17
"9816",203,848
"9817",93,1199
"9818",6,98
"9819",25,36
"9820",573,1137
"9821",37,362
"9822",0,5
"9823",21,0
"9824",2,25
"9825",9,21
"9826",12,24
"9827",4451,7190
"9828",3,2
"9829",49,178
"9830",2,58
"9831",6,14
"9832",35,99
"9833",69,63
"9834",0,2
"9835",11,43
"9836",25,20
"9837",18,46
"9838",33,17
"9839",6,1
"9840",6,10
"9841",81,106
"9842",3,8
"9843",23,17
"9844",5,49
"9845",66,40
"9846",32,34
"9847",1,6
"9848",82,179
"9849",85,148
"9850",61,243
"9851",22,156
"9852",6,11
"9853",7,58
"9854",15,6
"9855",276,357
"9856",16,40
"9857",10,75
"9858",178,164
"9859",0,5
"9860",46,40
"9861",7,3
"9862",5,9
"9863",19,22
"9864",31,21
"9865",0,6
"9866",1,83
"9867",18,16
"9868",514,1021
"9869",83,29
"9870",65,120
"9871",8,3
"9872",219,235
"9873",27,203
"9874",19,38
"9875",15,12
"9876",13,555
"9877",203,585
"9878",156,1701
"9879",0,1
"9880",74,26
"9881",5,98
"9882",32,37
"9883",32,51
"9884",51,161
"9885",249,131
"9886",93,47
"9887",4,8
"9888",21,291
"9889",6,36
"9890",45,106
"9891",0,2
"9892",32,79
"9893",17,18
"9894",1,1
"9895",20,254
"9896",20,380
"9897",216,2998
"9898",24,13
"9899",24,183
"9900",172,992
"9901",680,2903
"9902",34,538
"9903",139,97
"9904",258,136
"9905",2,31
"9906",20,48
"9907",152,251
"9908",8,137
"9909",1,14
"9910",3,14
"9911",22,336
"9912",14,10
"9913",11,17
"9914",12,2
"9915",113,464
"9916",0,2
"9917",83,109
"9918",20,37
"9919",0,1
"9920",8,23
"9921",8,32
"9922",1,36
"9923",13,24
"9924",1,4
"9925",40,666
"9926",80,488
"9927",395,177
"9928",6,30
"9929",3,4
"9930",11,18
"9931",8,43
"9932",2,2
"9933",0,1
"9934",1,0
"9935",57,84
"9936",11,32
"9937",8,90
"9938",5,86
"9939",31,30
"9940",181,722
"9941",0,8
"9942",46,14
"9943",28,79
"9944",27,93
"9945",118,165
"9946",22,3
"9947",14,177
"9948",14,57
"9949",8,32
"9950",345,914
"9951",112,87
"9952",8,21
"9953",45,99
"9954",9,14
"9955",7,50
"9956",15,153
"9957",7,38
"9958",31,43
"9959",15,76
"9960",2,99
"9961",111,2133
"9962",18,76
"9963",102,103
"9964",99,129
"9965",45,9
"9966",7,14
"9967",62,7
"9968",0,1
"9969",37,79
"9970",46,180
"9971",24,18
"9972",9,16
"9973",64,736
"9974",5,18
"9975",24,103
"9976",32,50
"9977",4,11
"9978",154,160
"9979",0,3
"9980",6,14
"9981",1,5
"9982",94,465
"9983",0,2
"9984",11,7
"9985",50,436
"9986",28,22
"9987",111,122
"9988",2,2
"9989",24,45
"9990",0,1
"9991",368,908
"9992",1266,13764
"9993",31,119
"9994",692,2123
"9995",3,9
"9996",72,138
"9997",0,2
"9998",168,1237
"9999",0,4
"10000",70,127
"10001",171,178
"10002",118,60
"10003",6,4
"10004",8,0
"10005",2,45
"10006",9,14
"10007",58,410
"10008",8,55
"10009",19,185
"10010",9,66
"10011",8,98
"10012",128,995
"10013",4,70
"10014",1,118
"10015",66,2351
"10016",650,205
"10017",101,21
"10018",6,11
"10019",3,20
"10020",118,1699
"10021",126,1064
"10022",22,336
"10023",7,6
"10024",1,3
"10025",3,19
"10026",96,1120
"10027",16,5
"10028",1109,1360
"10029",5,66
"10030",177,97
"10031",20,137
"10032",3,3
"10033",226,88
"10034",24,82
"10035",248,3258
"10036",6,61
"10037",9,68
"10038",1,19
"10039",21,22
"10040",179,247
"10041",0,1
"10042",158,87
"10043",10,67
"10044",62,87
"10045",229,640
"10046",5,4
"10047",4,8
"10048",21,17
"10049",115,169
"10050",40,1042
"10051",5,30
"10052",1,0
"10053",128,120
"10054",43,137
"10055",9,90
"10056",0,1
"10057",119,88
"10058",303,317
"10059",330,724
"10060",12,24
"10061",41,61
"10062",58,1018
"10063",199,207
"10064",150,2499
"10065",12,190
"10066",6,0
"10067",7,4
"10068",130,104
"10069",1,3
"10070",40,294
"10071",46,17
"10072",1,7
"10073",17,55
"10074",42,1018
"10075",188,143
"10076",24,61
"10077",1,14
"10078",2,2
"10079",383,473
"10080",1,0
"10081",6,60
"10082",10,138
"10083",11,387
"10084",27,23
"10085",19,150
"10086",1,2
"10087",22,49
"10088",48,93
"10089",102,715
"10090",2,15
"10091",132,498
"10092",8,119
"10093",13,217
"10094",65,669
"10095",107,0
"10096",45,64
"10097",7,96
"10098",5,7
"10099",2,67
"10100",113,104
"10101",82,84
"10102",174,15
"10103",1715,2186
"10104",131,1355
"10105",76,786
"10106",106,49
"10107",130,581
"10108",2,9
"10109",18,107
"10110",31,212
"10111",114,1834
"10112",9,21
"10113",60,190
"10114",23,1007
"10115",7,75
"10116",37,38
"10117",11,10
"10118",3,55
"10119",191,165
"10120",6,17
"10121",28,127
"10122",3,37
"10123",2,3
"10124",56,113
"10125",23,23
"10126",27,140
"10127",8,10
"10128",162,147
"10129",238,144
"10130",0,13
"10131",426,1102
"10132",1321,851
"10133",10,28
"10134",4,20
"10135",18,109
"10136",3,37
"10137",7,12
"10138",2,6
"10139",10,15
"10140",4,153
"10141",2,7
"10142",5336,2899
"10143",111,557
"10144",19,2
"10145",8,79
"10146",4,4
"10147",77,140
"10148",0,2
"10149",189,198
"10150",15,47
"10151",11,158
"10152",17,4
"10153",10,11
"10154",2,22
"10155",132,513
"10156",82,288
"10157",3,33
"10158",3,4
"10159",7,14
"10160",8,4
"10161",983,191
"10162",30,1
"10163",590,3107
"10164",7,27
"10165",25,149
"10166",6,32
"10167",2,2
"10168",37,44
"10169",16,52
"10170",14,60
"10171",264,3318
"10172",29,47
"10173",27,51
"10174",4,26
"10175",89,395
"10176",0,1
"10177",33,60
"10178",1,46
"10179",1,5
"10180",127,251
"10181",11,58
"10182",108,3
"10183",639,164
"10184",41,15
"10185",71,93
"10186",1,2
"10187",26,15
"10188",111,248
"10189",1,8
"10190",13,29
"10191",7,0
"10192",1,2
"10193",0,7
"10194",5,10
"10195",2,8
"10196",70,242
"10197",61,612
"10198",27,724
"10199",15,49
"10200",26,28
"10201",7,13
"10202",642,1552
"10203",57,125
"10204",93,904
"10205",0,62
"10206",32,220
"10207",2,4
"10208",190,518
"10209",310,1218
"10210",292,81
"10211",59,247
"10212",87,1108
"10213",26,30
